PRISM Time Series Data
Location:  Lat: 47.7361   Lon: -119.6917   Elev: 2336ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1895-01 - 2021-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2022-Nov-18
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
1998-01,2.38,20.0,25.9,31.8,21.3,0.11,1.40
1998-02,1.94,29.4,35.3,41.2,30.5,0.10,2.41
1998-03,1.21,31.6,41.1,50.6,29.0,0.62,6.82
1998-04,0.72,34.8,46.8,58.8,31.3,1.09,10.96
1998-05,2.37,44.5,56.5,68.5,41.4,1.20,15.30
1998-06,0.92,48.5,61.7,74.9,42.5,2.36,19.77
1998-07,1.30,59.5,74.2,89.0,47.7,5.56,35.41
1998-08,0.12,55.3,71.3,87.3,44.9,4.83,34.91
1998-09,0.13,51.3,66.6,81.9,42.9,3.98,29.16
1998-10,0.28,35.5,48.1,60.8,34.6,1.23,11.52
1998-11,1.98,31.7,38.5,45.3,30.3,0.59,3.85
1998-12,2.38,19.3,25.9,32.5,16.8,0.52,2.36
1999-01,1.57,25.6,31.2,36.9,22.8,0.59,2.70
1999-02,2.30,25.8,32.7,39.6,23.2,0.53,3.52
1999-03,0.77,29.2,38.5,47.8,24.7,0.80,6.64
1999-04,0.04,32.4,45.1,57.8,22.4,2.00,12.45
1999-05,0.79,37.8,50.6,63.3,28.9,2.20,15.26
1999-06,0.39,46.1,59.3,72.4,36.6,3.10,20.02
1999-07,0.15,50.5,65.7,81.0,39.5,3.98,28.51
1999-08,0.71,56.5,70.7,85.0,45.6,4.77,31.14
1999-09,0.00,44.7,59.8,74.8,34.1,3.46,23.19
1999-10,0.45,35.1,47.3,59.5,28.2,1.78,11.69
1999-11,1.41,32.8,39.3,45.9,32.3,0.28,3.44
1999-12,1.02,25.8,31.8,37.8,26.1,0.19,2.42
2000-01,1.41,18.7,25.3,32.0,20.0,0.13,1.83
2000-02,1.41,23.5,30.5,37.5,24.0,0.18,2.42
2000-03,1.23,29.9,38.5,47.2,26.9,0.65,5.63
2000-04,0.08,36.5,49.5,62.5,29.4,1.88,13.46
2000-05,0.57,41.3,53.6,65.9,32.2,2.36,16.00
2000-06,0.43,47.8,61.4,74.9,37.8,3.47,22.35
2000-07,0.72,51.9,67.6,83.3,41.3,3.98,30.42
2000-08,0.00,53.1,68.8,84.5,39.6,5.14,32.56
2000-09,0.11,43.9,57.9,71.9,37.2,2.23,18.90
2000-10,0.46,35.9,47.7,59.6,30.8,1.32,10.90
2000-11,1.11,21.6,29.5,37.4,22.7,0.14,3.00
2000-12,0.84,16.9,22.7,28.4,19.7,0.04,1.05
2001-01,0.54,21.8,27.2,32.7,24.3,0.06,1.30
2001-02,0.55,19.5,27.4,35.2,22.0,0.11,2.26
2001-03,0.97,28.9,38.7,48.5,28.5,0.42,6.19
2001-04,0.31,33.5,44.9,56.2,29.4,1.02,10.57
2001-05,0.20,41.2,55.3,69.3,31.3,2.91,19.10
2001-06,1.19,45.7,58.6,71.4,38.1,2.18,18.67
2001-07,0.21,52.8,68.4,83.9,42.2,3.85,31.24
2001-08,0.16,55.7,71.1,86.5,43.2,5.39,34.50
2001-09,0.13,49.2,63.7,78.2,38.0,4.03,25.10
2001-10,0.54,35.8,46.7,57.7,30.8,1.45,10.57
2001-11,2.06,31.7,38.8,45.8,33.4,0.15,3.48
2001-12,2.28,23.4,28.5,33.7,25.7,0.05,1.51
2002-01,0.97,23.9,30.1,36.3,25.5,0.14,2.14
2002-02,0.72,23.3,31.4,39.6,25.2,0.18,3.07
2002-03,0.39,26.0,35.0,44.1,23.9,0.60,5.50
2002-04,0.41,34.2,45.7,57.3,27.4,1.54,11.03
2002-05,0.40,39.9,52.1,64.3,31.5,1.96,14.95
2002-06,0.28,49.2,63.2,77.3,38.7,3.63,25.77
2002-07,0.37,55.8,71.0,86.2,40.2,6.39,35.33
2002-08,0.09,52.4,67.9,83.5,38.7,4.91,31.22
2002-09,0.07,46.6,60.9,75.2,36.1,3.79,22.79
2002-10,0.07,32.6,46.7,60.8,29.6,1.33,12.35
2002-11,0.94,27.6,36.8,45.9,25.7,0.63,5.01
2002-12,2.79,28.1,31.8,35.5,27.1,0.29,1.78
2003-01,3.01,25.1,30.2,35.2,25.7,0.19,1.75
2003-02,0.61,23.6,32.4,41.1,22.3,0.48,4.12
2003-03,0.50,30.2,40.3,50.3,27.1,0.89,7.22
2003-04,1.07,34.5,45.5,56.5,29.4,1.10,9.93
2003-05,0.30,40.7,52.9,65.1,32.2,2.22,15.24
2003-06,0.18,50.6,65.0,79.4,38.1,4.51,26.53
2003-07,0.00,55.0,71.7,88.5,38.7,6.42,38.55
2003-08,0.02,55.2,70.7,86.2,41.1,4.82,34.85
2003-09,0.16,48.7,63.4,78.1,39.2,3.53,25.88
2003-10,0.63,40.9,52.8,64.6,36.8,1.56,13.71
2003-11,0.40,20.9,30.3,39.7,22.7,0.28,3.75
2003-12,1.61,19.1,25.1,31.1,22.5,0.06,1.21
2004-01,1.20,19.6,25.0,30.4,21.7,0.07,1.14
2004-02,1.45,23.0,30.6,38.3,25.9,0.08,2.45
2004-03,0.48,31.5,42.1,52.6,27.8,0.91,8.34
2004-04,0.23,36.0,49.7,63.4,30.0,1.57,14.59
2004-05,0.94,42.9,55.1,67.3,38.1,1.63,15.17
2004-06,0.47,49.0,63.8,78.6,40.5,3.22,26.47
2004-07,0.26,56.0,71.4,86.9,43.7,5.20,34.30
2004-08,0.79,57.9,72.0,86.2,47.9,4.42,32.91
2004-09,0.26,45.9,59.0,72.0,40.4,1.99,18.68
2004-10,0.98,38.4,49.7,61.1,35.9,1.09,11.22
2004-11,0.31,26.6,35.6,44.5,27.8,0.33,4.33
2004-12,1.44,25.1,30.9,36.8,26.1,0.22,2.20
2005-01,1.39,19.4,24.5,29.6,16.9,0.39,1.56
2005-02,0.06,23.5,34.6,45.7,18.8,0.75,6.53
2005-03,0.78,32.2,43.0,53.8,24.5,1.42,9.42
2005-04,0.40,34.1,46.5,58.9,26.4,1.57,12.51
2005-05,2.62,44.5,56.9,69.3,37.5,1.89,17.30
2005-06,0.70,46.4,59.9,73.4,38.0,2.49,20.95
2005-07,0.20,53.3,69.0,84.8,38.9,4.59,33.03
2005-08,0.12,54.3,70.8,87.3,35.8,6.11,37.52
2005-09,0.07,44.9,58.9,72.9,35.2,2.61,21.00
2005-10,1.05,39.1,49.4,59.7,38.0,0.65,9.09
2005-11,2.59,26.4,32.5,38.5,26.8,0.19,2.31
2005-12,2.41,16.2,23.1,30.0,17.6,0.12,1.51
2006-01,2.90,25.1,30.9,36.8,26.5,0.09,1.90
2006-02,0.79,20.4,29.1,37.8,16.9,0.55,3.81
2006-03,1.04,27.6,37.2,46.9,26.4,0.45,5.77
2006-04,0.83,35.3,46.5,57.6,31.8,0.91,9.96
2006-05,1.52,41.4,54.7,68.0,34.6,1.92,17.12
2006-06,1.37,49.7,62.7,75.7,44.5,2.01,20.67
2006-07,0.11,56.7,72.8,88.9,43.3,5.49,36.66
2006-08,0.00,53.4,69.5,85.5,38.9,5.16,34.03
2006-09,0.45,47.3,62.0,76.7,39.1,2.65,24.17
2006-10,0.78,37.0,49.5,61.9,32.4,1.08,12.49
2006-11,2.57,25.3,32.7,40.2,25.0,0.21,3.35
2006-12,2.72,17.8,24.3,30.8,19.8,0.08,1.52
2007-01,0.52,13.2,21.3,29.4,16.5,0.00,1.79
2007-02,1.55,27.9,33.3,38.7,26.8,0.29,2.45
2007-03,0.55,29.0,39.6,50.2,29.3,0.31,6.31
2007-04,0.18,34.2,46.1,58.0,28.0,1.12,11.10
2007-05,0.87,40.1,54.7,69.3,33.5,1.49,17.67
2007-06,0.50,46.5,60.4,74.2,38.1,2.27,21.35
2007-07,0.36,57.0,72.7,88.5,44.5,4.72,35.66
2007-08,0.12,51.8,67.0,82.2,40.1,3.64,29.27
2007-09,0.12,45.1,59.9,74.6,37.9,1.84,22.28
2007-10,0.80,34.4,45.4,56.5,34.6,0.24,8.19
2007-11,0.74,22.8,32.8,42.7,26.3,0.01,4.26
2007-12,2.27,19.5,25.3,31.2,21.1,0.14,1.40
2008-01,1.29,11.8,19.8,27.8,14.8,0.10,1.43
2008-02,0.48,23.1,31.4,39.7,24.3,0.20,3.08
2008-03,0.58,28.2,37.5,46.7,24.8,0.52,5.95
2008-04,0.17,30.8,41.7,52.7,24.9,1.04,9.08
2008-05,0.38,43.2,55.8,68.4,35.7,2.05,16.94
2008-06,0.44,44.7,59.1,73.5,36.7,2.05,21.59
2008-07,0.15,53.4,69.4,85.5,41.4,3.81,32.81
2008-08,0.25,52.2,67.4,82.6,41.8,3.30,30.03
2008-09,0.01,44.4,59.9,75.4,36.8,2.23,23.10
2008-10,0.53,35.1,47.2,59.3,30.1,1.15,11.36
2008-11,1.66,30.3,37.2,44.1,30.8,0.19,3.46
2008-12,1.37,13.7,20.3,26.9,14.3,0.20,1.64
2009-01,0.82,17.0,23.0,28.9,18.6,0.17,1.42
2009-02,0.65,21.8,29.0,36.1,23.6,0.13,2.19
2009-03,0.84,26.4,35.0,43.6,21.9,0.60,5.40
2009-04,0.35,33.5,45.2,56.9,26.4,1.32,11.59
2009-05,0.76,40.1,53.6,67.0,32.0,2.08,17.86
2009-06,0.35,48.4,62.7,77.0,38.7,2.78,24.00
2009-07,0.32,55.1,70.6,86.2,41.3,4.14,34.79
2009-08,0.05,54.2,69.5,84.8,41.3,4.42,32.85
2009-09,0.41,48.0,62.6,77.2,39.0,2.51,24.45
2009-10,1.35,33.8,43.4,53.0,30.7,0.75,7.45
2009-11,0.63,29.0,36.8,44.6,27.3,0.49,4.76
2009-12,0.84,14.9,22.1,29.4,13.8,0.29,2.12
2010-01,2.56,27.4,32.1,36.8,27.9,0.13,1.61
2010-02,1.97,30.2,36.7,43.2,30.4,0.16,3.07
2010-03,0.48,30.8,41.6,52.5,26.5,0.94,8.05
2010-04,1.22,35.1,45.3,55.5,28.1,1.43,10.12
2010-05,2.06,38.4,50.0,61.5,33.1,1.38,12.32
2010-06,1.90,45.5,57.8,70.2,42.1,1.36,16.14
2010-07,0.25,52.3,68.0,83.6,41.4,4.09,31.15
2010-08,0.64,52.1,67.2,82.2,42.5,3.63,28.34
2010-09,1.14,46.4,58.3,70.1,44.0,1.05,15.01
2010-10,0.86,37.8,49.1,60.3,36.2,0.72,10.53
2010-11,1.23,24.1,32.0,39.8,23.7,0.37,4.00
2010-12,2.31,21.9,27.3,32.8,22.5,0.18,1.57
2011-01,1.05,19.7,26.2,32.8,19.6,0.25,2.19
2011-02,0.61,18.5,26.7,34.9,17.2,0.43,3.14
2011-03,2.71,29.6,37.6,45.7,28.2,0.32,4.93
2011-04,0.21,30.9,41.0,51.1,24.1,1.17,8.45
2011-05,2.39,38.5,50.0,61.6,33.9,1.21,12.09
2011-06,1.05,45.1,57.6,70.1,39.4,2.08,16.70
2011-07,0.61,48.4,63.2,78.0,41.3,2.60,23.83
2011-08,0.00,52.9,69.3,85.7,40.3,4.27,33.69
2011-09,0.06,48.0,63.3,78.6,37.0,3.49,26.48
2011-10,0.90,37.1,47.4,57.8,35.6,0.75,8.80
2011-11,0.52,23.6,33.1,42.6,22.2,0.61,4.97
2011-12,0.72,19.8,27.7,35.7,19.0,0.43,3.15
2012-01,1.37,18.4,25.8,33.2,17.7,0.44,2.65
2012-02,1.14,24.8,32.4,40.0,23.2,0.48,3.59
2012-03,2.18,29.2,38.5,47.8,25.1,0.75,6.52
2012-04,0.98,35.0,46.6,58.3,29.7,1.06,11.30
2012-05,0.33,39.9,52.7,65.4,29.4,2.43,16.41
2012-06,1.41,46.0,57.8,69.6,39.1,2.01,16.94
2012-07,1.15,54.4,70.2,85.9,45.9,3.23,32.44
2012-08,0.00,54.4,70.7,87.0,39.8,5.21,36.15
2012-09,0.01,46.7,62.4,78.0,36.6,2.80,24.84
2012-10,1.57,37.3,48.0,58.6,32.1,1.30,11.11
2012-11,1.65,31.1,37.1,43.0,30.6,0.32,3.25
2012-12,2.74,23.9,30.0,36.1,24.6,0.23,2.26
2013-01,0.52,17.5,23.1,28.7,17.6,0.30,1.48
2013-02,0.08,24.6,32.6,40.5,24.3,0.41,3.44
2013-03,1.01,30.2,40.3,50.4,26.4,0.80,7.47
2013-04,0.90,35.5,46.4,57.3,28.8,1.42,10.98
2013-05,1.07,42.9,55.4,67.9,35.3,2.41,17.13
2013-06,0.86,47.7,60.3,72.9,41.8,2.00,18.43
2013-07,0.17,56.5,72.5,88.6,40.8,5.66,37.88
2013-08,1.22,56.2,70.4,84.5,48.0,3.07,28.89
2013-09,1.20,50.3,62.7,75.0,45.7,1.75,19.90
2013-10,0.12,34.1,46.6,59.1,32.4,0.79,10.23
2013-11,0.71,25.8,34.5,43.3,24.9,0.42,4.43
2013-12,0.14,16.5,24.0,31.4,14.8,0.38,2.50
2014-01,0.57,24.0,30.3,36.6,23.3,0.38,2.80
2014-02,1.65,19.2,26.5,33.7,16.5,0.46,3.27
2014-03,1.20,29.3,39.5,49.7,25.1,0.91,7.33
2014-04,0.49,35.1,46.6,58.2,26.4,1.70,11.65
2014-05,0.24,42.2,56.1,70.0,34.0,2.30,18.78
2014-06,0.96,48.6,61.8,75.0,37.6,3.33,22.45
2014-07,0.19,57.8,73.3,88.9,43.1,6.33,38.20
2014-08,1.69,58.3,72.1,85.9,46.8,4.62,31.99
2014-09,0.37,48.3,61.4,74.5,39.6,2.85,20.39
2014-10,1.31,42.1,51.9,61.6,39.6,1.05,10.30
2014-11,1.56,25.4,33.7,42.0,23.7,0.43,4.10
2014-12,2.02,24.6,29.9,35.2,23.5,0.26,1.99
2015-01,1.04,23.8,28.7,33.6,24.1,0.17,1.45
2015-02,0.90,31.3,38.9,46.5,29.9,0.43,4.47
2015-03,1.09,33.8,44.7,55.5,30.6,0.87,8.76
2015-04,0.39,34.3,46.2,58.1,27.0,1.66,11.68
2015-05,1.16,45.1,58.3,71.5,38.0,1.96,18.78
2015-06,0.40,55.2,69.8,84.4,40.4,5.95,32.82
2015-07,0.07,58.1,72.9,87.7,42.7,6.25,36.22
2015-08,0.09,56.5,71.2,85.9,41.2,6.09,34.01
2015-09,0.13,45.4,58.2,71.0,37.7,2.42,18.18
2015-10,0.70,41.7,53.0,64.2,38.4,1.12,12.33
2015-11,1.50,26.6,35.0,43.4,25.9,0.38,4.37
2015-12,4.18,21.0,26.7,32.4,22.7,0.13,1.38
2016-01,3.09,22.5,27.3,32.1,24.5,0.04,0.93
2016-02,0.69,26.1,33.0,40.0,26.7,0.27,2.81
2016-03,2.77,32.3,41.1,49.9,28.9,0.72,6.63
2016-04,0.52,41.2,53.5,65.7,34.7,1.81,14.99
2016-05,0.88,44.5,56.9,69.2,37.8,1.92,16.68
2016-06,0.92,48.4,62.2,76.1,39.2,3.20,24.23
2016-07,0.60,53.6,67.2,80.8,44.5,3.22,27.12
2016-08,0.00,54.3,69.6,84.9,40.4,4.85,33.10
2016-09,0.02,45.5,58.8,72.0,37.4,2.44,19.27
2016-10,3.11,38.5,46.7,54.8,38.1,0.41,6.47
2016-11,0.93,35.6,42.5,49.4,35.2,0.21,4.67
2016-12,1.29,12.9,20.2,27.4,13.6,0.23,1.88
2017-01,1.61,13.2,19.2,25.1,14.0,0.13,1.22
2017-02,2.41,17.8,24.8,31.8,17.9,0.20,1.76
2017-03,2.02,29.0,36.5,44.0,28.0,0.25,4.21
2017-04,2.11,35.2,45.0,54.9,30.7,0.89,8.72
2017-05,1.25,42.2,54.8,67.3,38.4,1.36,15.82
2017-06,0.52,47.9,61.4,74.9,40.4,2.75,21.17
2017-07,0.00,55.4,71.5,87.6,40.1,5.70,36.63
2017-08,0.02,56.8,72.7,88.7,40.1,6.45,37.81
2017-09,0.07,48.3,61.8,75.3,39.0,3.18,22.97
2017-10,1.23,34.0,45.6,57.3,30.2,0.87,9.86
2017-11,1.87,28.5,34.9,41.3,27.1,0.23,3.27
2017-12,1.21,19.1,24.0,28.8,19.4,0.09,1.23
2018-01,2.42,25.9,30.4,35.0,25.9,0.12,1.61
2018-02,0.39,21.6,29.7,37.8,19.3,0.49,3.74
2018-03,2.06,28.9,38.2,47.5,26.2,0.62,6.21
2018-04,1.66,36.2,45.9,55.7,30.1,1.12,9.73
2018-05,0.80,48.6,60.9,73.3,41.0,2.27,19.48
2018-06,0.29,47.1,60.7,74.3,38.4,2.59,21.31
2018-07,0.00,55.8,71.2,86.7,39.6,5.94,36.53
2018-08,0.01,56.1,70.6,85.1,40.8,5.87,33.48
2018-09,0.02,45.9,58.8,71.7,35.9,3.05,19.48
2018-10,1.24,36.1,47.6,59.1,33.0,0.86,10.41
2018-11,0.71,27.8,36.0,44.3,27.5,0.35,4.48
2018-12,1.51,24.0,29.7,35.5,23.6,0.23,2.29
2019-01,1.27,22.6,28.8,35.0,22.9,0.16,2.10
2019-02,1.23,12.6,19.4,26.1,12.5,0.27,1.57
2019-03,0.53,22.6,31.9,41.2,21.6,0.45,4.32
2019-04,0.68,36.2,46.6,57.1,30.9,1.19,10.30
2019-05,1.49,45.7,57.6,69.5,37.7,2.46,17.38
2019-06,0.42,49.1,62.7,76.2,39.9,3.29,23.24
2019-07,0.31,53.2,67.0,80.8,43.8,3.53,26.88
2019-08,0.38,56.2,70.5,84.9,45.2,4.62,31.44
2019-09,1.69,48.8,59.1,69.5,45.6,1.48,15.51
2019-10,0.61,31.6,42.0,52.4,29.1,0.68,7.81
2019-11,0.33,25.7,34.7,43.6,25.9,0.29,4.58
2019-12,0.98,23.2,27.7,32.2,25.6,0.01,1.09
2020-01,1.92,23.5,29.4,35.3,24.8,0.18,2.01
2020-02,0.28,25.8,34.8,43.7,23.9,0.52,5.19
2020-03,0.42,28.2,39.0,49.8,22.3,1.17,8.56
2020-04,0.07,33.4,46.2,58.9,25.7,1.74,12.66
2020-05,0.78,41.9,54.7,67.5,36.7,1.79,16.10
2020-06,0.65,48.6,61.3,74.1,41.1,2.68,21.07
2020-07,0.00,53.8,69.1,84.4,40.8,5.10,33.14
2020-08,0.00,54.7,70.6,86.5,40.2,5.64,35.34
2020-09,0.52,49.0,63.1,77.1,42.2,2.97,23.26
2020-10,1.00,39.1,49.5,59.9,35.2,1.33,11.77
2020-11,1.29,26.9,34.9,42.9,27.9,0.28,3.97
2020-12,1.45,23.5,28.5,33.4,25.1,0.11,1.53
2021-01,2.48,26.4,30.4,34.4,26.5,0.30,1.65
2021-02,0.66,22.5,28.2,34.0,20.3,0.55,2.76
2021-03,0.13,30.3,40.8,51.3,25.7,1.24,8.09
2021-04,0.14,33.0,46.7,60.4,24.7,1.90,14.00
2021-05,0.15,40.2,54.0,67.7,32.6,2.43,17.58
2021-06,0.24,54.2,68.0,81.9,42.0,5.63,31.24
2021-07,0.04,59.8,75.9,92.0,43.3,7.90,42.86
2021-08,0.52,56.1,70.1,84.1,45.2,5.43,31.04
2021-09,0.33,46.7,59.5,72.4,40.3,2.69,19.33
2021-10,0.78,36.5,46.4,56.3,34.5,0.96,8.63
2021-11,1.77,29.6,37.0,44.5,32.1,0.14,3.92
2021-12,0.91,18.1,24.3,30.4,18.9,0.32,2.56
