PRISM Time Series Data
Location:  Lat: 46.2298   Lon: -118.4785   Elev: 1194ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1895-01 - 2021-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2022-Nov-19
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
1998-01,2.50,29.0,36.0,43.0,29.8,0.20,3.25
1998-02,1.19,34.4,42.5,50.6,34.6,0.27,5.20
1998-03,1.02,35.1,45.6,56.1,34.9,0.40,8.02
1998-04,0.80,37.7,49.9,62.2,36.7,0.71,11.99
1998-05,2.02,46.5,57.4,68.3,45.6,0.80,13.35
1998-06,0.54,51.0,64.7,78.4,48.5,1.29,21.37
1998-07,0.31,60.8,76.8,92.9,53.6,3.98,38.78
1998-08,0.21,56.6,73.1,89.6,49.6,3.72,36.57
1998-09,0.70,52.8,67.6,82.4,48.7,2.60,26.99
1998-10,0.49,38.1,50.9,63.6,38.7,0.56,11.55
1998-11,2.64,38.2,45.1,51.9,37.9,0.52,4.81
1998-12,1.92,27.4,34.8,42.2,27.0,0.32,3.33
1999-01,1.08,33.6,40.2,46.7,31.8,0.55,4.12
1999-02,1.80,34.0,41.6,49.1,31.2,0.62,5.69
1999-03,1.01,34.1,44.6,55.2,32.0,0.63,8.73
1999-04,0.62,34.8,48.0,61.1,32.0,0.91,12.61
1999-05,1.26,41.1,54.3,67.5,38.2,1.15,15.86
1999-06,0.31,49.4,63.1,76.7,45.5,1.83,21.35
1999-07,0.07,53.3,69.3,85.4,46.2,3.53,32.50
1999-08,0.58,58.6,73.1,87.6,51.4,4.04,32.17
1999-09,0.00,44.5,61.3,78.0,39.2,2.44,24.87
1999-10,1.20,37.6,50.8,64.1,35.7,1.11,12.76
1999-11,1.40,37.5,45.8,54.1,38.4,0.38,5.69
1999-12,1.34,33.4,38.6,43.7,33.0,0.34,2.71
2000-01,2.10,29.9,35.2,40.5,29.8,0.19,2.29
2000-02,2.49,31.5,38.4,45.4,33.5,0.09,2.90
2000-03,2.38,33.7,43.7,53.6,34.4,0.40,6.72
2000-04,0.66,40.5,53.5,66.4,38.4,1.01,13.89
2000-05,2.07,45.6,58.0,70.5,41.8,1.23,16.99
2000-06,1.19,50.5,64.5,78.5,46.7,1.86,22.98
2000-07,0.25,54.8,70.7,86.6,48.0,3.21,32.63
2000-08,0.00,54.3,70.5,86.7,46.7,3.67,32.85
2000-09,1.26,47.7,60.8,73.9,45.1,1.31,18.02
2000-10,1.68,39.8,50.7,61.5,40.9,0.44,9.09
2000-11,1.46,27.8,34.3,40.9,29.4,0.12,2.67
2000-12,0.97,26.3,30.4,34.4,27.7,0.06,0.90
2001-01,1.02,29.2,32.7,36.2,30.4,0.04,0.96
2001-02,0.76,29.2,36.0,42.8,30.4,0.15,3.25
2001-03,1.34,33.6,44.8,56.0,35.7,0.37,7.84
2001-04,1.93,37.9,48.4,59.0,38.0,0.51,9.87
2001-05,0.94,44.0,58.6,73.3,39.6,1.85,20.79
2001-06,1.15,49.0,62.2,75.4,44.2,1.78,20.70
2001-07,0.17,56.1,71.1,86.1,48.2,3.07,31.83
2001-08,0.15,56.7,72.9,89.1,49.5,4.17,35.67
2001-09,0.28,50.1,65.7,81.3,43.7,2.98,27.11
2001-10,1.71,39.5,51.2,62.9,38.7,0.98,11.64
2001-11,2.10,35.0,42.4,49.8,37.5,0.25,4.01
2001-12,1.47,30.4,36.2,41.9,30.6,0.33,3.04
2002-01,0.91,30.8,37.0,43.2,31.2,0.32,3.23
2002-02,1.11,29.2,38.6,48.0,30.1,0.43,5.28
2002-03,1.47,31.9,40.7,49.4,29.7,0.74,6.46
2002-04,0.76,37.5,49.9,62.3,34.8,1.00,12.19
2002-05,0.95,42.7,55.6,68.4,40.7,0.99,15.34
2002-06,1.46,51.9,66.0,80.1,48.4,1.88,25.16
2002-07,0.29,56.8,73.7,90.6,48.7,4.07,38.48
2002-08,0.13,53.5,69.2,85.0,43.6,3.80,32.10
2002-09,0.25,47.2,62.6,78.0,41.0,2.60,24.56
2002-10,0.28,34.6,48.4,62.2,34.2,0.79,12.03
2002-11,0.94,31.6,40.2,48.7,33.1,0.35,4.86
2002-12,2.60,33.0,38.2,43.3,33.9,0.18,2.91
2003-01,2.69,34.7,39.6,44.5,35.7,0.20,2.48
2003-02,1.94,30.6,39.3,47.9,31.4,0.37,4.67
2003-03,1.58,38.7,47.9,57.0,36.7,0.91,8.85
2003-04,2.22,39.3,50.2,61.2,37.1,0.67,10.90
2003-05,0.68,44.5,56.9,69.4,41.8,1.22,15.55
2003-06,0.00,51.8,67.0,82.2,45.5,2.67,27.73
2003-07,0.00,57.9,74.7,91.4,47.0,5.22,40.98
2003-08,0.20,56.4,72.4,88.5,47.9,3.81,34.55
2003-09,0.99,50.1,65.2,80.3,45.2,2.90,25.95
2003-10,0.38,44.1,56.5,68.9,41.7,1.59,15.10
2003-11,1.27,29.9,38.1,46.3,27.0,0.90,5.44
2003-12,2.69,29.3,34.7,40.0,31.4,0.09,1.69
2004-01,2.75,23.6,27.9,32.2,24.8,0.17,1.16
2004-02,1.67,31.1,38.1,45.1,33.1,0.13,3.19
2004-03,0.63,37.0,49.1,61.2,34.3,1.17,11.94
2004-04,1.34,39.6,52.5,65.4,38.3,0.92,13.92
2004-05,1.99,46.0,57.5,69.0,44.8,0.92,14.22
2004-06,1.55,51.3,65.2,79.1,48.5,2.04,23.29
2004-07,0.08,57.8,73.8,89.9,50.3,4.19,36.64
2004-08,1.11,60.6,74.4,88.2,52.2,4.59,34.41
2004-09,0.38,48.7,62.0,75.2,46.0,1.65,19.29
2004-10,0.91,43.2,54.3,65.4,41.3,1.28,12.85
2004-11,1.55,32.1,40.7,49.4,34.4,0.29,4.35
2004-12,1.14,30.5,36.7,43.0,31.9,0.25,2.70
2005-01,0.63,26.0,32.1,38.3,26.6,0.26,2.14
2005-02,0.08,25.7,37.6,49.5,26.1,0.42,6.48
2005-03,1.36,35.7,47.3,59.0,33.0,0.88,10.47
2005-04,1.19,38.9,50.8,62.8,36.8,0.87,11.94
2005-05,2.04,48.9,60.6,72.2,44.8,1.53,17.19
2005-06,0.64,49.1,62.7,76.3,44.0,1.69,21.62
2005-07,0.26,56.8,73.2,89.7,46.4,4.65,37.37
2005-08,0.03,55.8,72.9,90.0,43.9,5.40,38.87
2005-09,0.20,47.6,61.9,76.1,39.0,3.03,22.49
2005-10,1.38,44.4,54.6,64.7,43.4,0.78,10.52
2005-11,1.51,32.4,38.3,44.2,32.9,0.23,2.75
2005-12,2.27,22.4,27.4,32.4,24.5,0.07,0.82
2006-01,2.83,34.2,40.6,47.1,33.9,0.37,3.38
2006-02,0.89,26.4,35.8,45.2,24.6,0.51,5.18
2006-03,1.59,33.8,43.8,53.8,31.8,0.59,7.94
2006-04,2.21,38.7,50.4,62.1,37.7,0.82,10.99
2006-05,1.69,43.9,58.1,72.3,40.7,1.34,18.79
2006-06,1.38,52.2,65.5,78.9,49.6,1.58,21.98
2006-07,0.03,59.6,76.2,92.8,48.1,5.61,42.02
2006-08,0.00,54.7,71.2,87.6,44.4,4.52,35.44
2006-09,0.55,47.9,63.1,78.3,42.6,2.36,24.18
2006-10,0.61,39.6,51.6,63.5,38.1,0.85,11.59
2006-11,2.96,34.3,41.6,48.8,32.7,0.48,5.01
2006-12,2.10,26.0,30.9,35.7,27.4,0.05,1.35
2007-01,0.99,24.5,30.7,37.0,24.2,0.27,2.80
2007-02,1.50,31.4,37.6,43.9,32.1,0.19,3.12
2007-03,1.64,35.9,46.5,57.0,35.8,0.54,8.38
2007-04,0.83,38.3,49.9,61.5,36.7,0.65,11.01
2007-05,0.58,44.1,58.5,72.9,40.4,1.53,19.29
2007-06,1.24,50.6,64.7,78.7,45.3,2.13,23.87
2007-07,0.30,60.2,75.6,91.1,50.7,4.53,37.23
2007-08,0.49,53.0,69.4,85.7,46.1,2.92,32.18
2007-09,0.29,47.3,62.2,77.1,41.9,2.05,23.47
2007-10,1.21,39.2,50.4,61.5,39.4,0.45,9.86
2007-11,1.83,32.3,40.4,48.6,32.2,0.41,5.37
2007-12,1.70,30.2,35.6,41.1,29.8,0.34,2.81
2008-01,1.93,24.1,30.8,37.5,24.3,0.27,2.52
2008-02,0.72,32.5,39.8,47.1,32.4,0.38,3.98
2008-03,1.72,32.5,42.5,52.5,30.7,0.52,7.43
2008-04,0.52,33.7,46.0,58.2,30.8,0.76,11.08
2008-05,1.12,45.2,58.0,70.7,43.3,0.85,15.99
2008-06,1.01,48.4,62.6,76.8,43.6,1.68,22.48
2008-07,0.13,56.2,72.3,88.5,45.7,4.79,35.59
2008-08,0.55,54.0,70.3,86.6,46.9,3.34,33.37
2008-09,0.22,45.3,61.5,77.6,40.1,2.05,23.81
2008-10,0.37,36.6,50.2,63.7,34.9,0.93,12.78
2008-11,1.65,34.8,42.9,50.9,36.8,0.16,4.35
2008-12,2.49,19.9,26.5,33.1,21.6,0.15,1.81
2009-01,1.99,26.9,32.8,38.7,27.0,0.32,2.52
2009-02,1.03,28.4,35.5,42.6,29.5,0.13,2.99
2009-03,2.85,31.2,40.2,49.3,29.6,0.45,5.99
2009-04,1.36,35.6,48.5,61.4,33.2,0.75,12.71
2009-05,1.15,44.6,58.2,71.8,39.5,1.80,19.71
2009-06,0.93,52.6,66.1,79.6,46.1,2.28,24.04
2009-07,0.10,56.7,73.6,90.6,45.4,5.52,39.88
2009-08,0.74,57.5,72.5,87.6,47.1,4.39,34.90
2009-09,0.06,48.3,64.8,81.3,42.4,2.79,27.53
2009-10,2.00,37.8,48.1,58.4,35.6,0.81,8.95
2009-11,1.14,33.8,42.8,51.7,31.6,0.88,6.72
2009-12,1.43,21.8,27.8,33.7,20.1,0.30,2.15
2010-01,2.07,33.4,38.8,44.2,32.4,0.40,3.37
2010-02,0.73,34.0,42.1,50.2,34.8,0.30,4.68
2010-03,0.88,33.4,45.4,57.4,31.6,0.75,9.74
2010-04,1.30,37.6,49.2,60.7,34.0,1.00,11.65
2010-05,2.00,41.8,53.5,65.3,38.6,1.11,13.80
2010-06,1.99,50.5,62.7,74.8,47.1,1.44,18.82
2010-07,0.29,54.3,70.8,87.4,45.8,3.74,35.18
2010-08,0.08,55.5,70.7,85.9,45.4,4.06,32.76
2010-09,1.61,50.7,63.0,75.3,47.2,1.46,18.95
2010-10,1.98,42.7,53.3,64.0,41.2,0.94,10.92
2010-11,1.60,30.9,38.3,45.7,31.0,0.43,4.53
2010-12,3.25,28.4,34.1,39.7,29.1,0.20,2.23
2011-01,1.63,29.2,35.6,42.0,28.8,0.45,3.08
2011-02,1.07,27.7,35.8,44.0,25.2,0.64,4.87
2011-03,2.67,35.2,44.5,53.8,33.3,0.67,7.32
2011-04,1.28,35.0,45.4,55.8,30.5,1.16,9.27
2011-05,2.51,41.8,53.5,65.1,38.0,1.36,13.24
2011-06,1.17,49.3,61.7,74.1,44.0,2.17,19.09
2011-07,0.13,52.5,68.0,83.5,45.4,3.26,28.95
2011-08,0.04,56.0,72.5,88.9,44.7,5.35,36.94
2011-09,0.04,49.3,65.7,82.1,41.2,4.03,29.41
2011-10,1.36,43.3,53.1,62.8,41.0,1.15,10.41
2011-11,0.88,30.5,40.3,50.2,28.4,0.89,6.94
2011-12,0.64,25.1,31.8,38.4,24.5,0.49,2.91
2012-01,1.73,26.1,34.3,42.5,24.3,0.68,4.40
2012-02,1.48,30.7,37.4,44.1,28.5,0.71,4.33
2012-03,3.18,33.9,43.6,53.2,29.6,1.15,8.35
2012-04,2.47,39.6,51.4,63.2,36.1,1.15,12.43
2012-05,1.05,43.4,56.4,69.3,36.6,2.21,17.44
2012-06,2.70,49.5,61.6,73.6,45.3,1.82,17.82
2012-07,1.03,56.6,72.4,88.1,50.7,3.52,33.22
2012-08,0.04,54.7,72.4,90.2,44.9,5.05,39.33
2012-09,0.00,46.8,63.7,80.6,39.7,3.45,27.44
2012-10,2.88,39.6,51.6,63.6,36.4,1.43,12.78
2012-11,2.22,35.8,42.8,49.7,36.5,0.38,4.43
2012-12,1.97,32.7,38.2,43.7,30.2,0.57,3.75
2013-01,1.02,26.2,30.6,35.0,24.3,0.49,2.05
2013-02,0.51,31.3,39.7,48.0,29.7,0.76,5.07
2013-03,0.95,35.2,45.6,56.1,32.0,1.02,8.90
2013-04,1.27,38.1,50.1,62.1,33.8,1.37,12.56
2013-05,1.04,44.3,58.4,72.6,40.4,1.85,19.53
2013-06,1.50,51.8,64.8,77.8,46.8,2.06,22.29
2013-07,0.03,57.6,75.1,92.6,46.3,5.58,42.56
2013-08,0.36,59.1,73.9,88.7,50.6,3.89,33.76
2013-09,1.72,53.5,66.1,78.6,49.4,2.29,22.41
2013-10,0.29,36.6,48.9,61.1,36.3,0.88,10.27
2013-11,1.08,31.3,39.0,46.6,29.7,0.69,4.67
2013-12,0.72,21.6,29.0,36.4,20.4,0.49,2.73
2014-01,0.91,29.7,34.7,39.7,27.6,0.60,2.84
2014-02,1.60,28.3,33.5,38.7,25.0,0.73,3.25
2014-03,1.90,35.1,45.4,55.8,31.8,1.06,9.01
2014-04,1.33,39.2,50.7,62.2,34.5,1.35,12.36
2014-05,0.62,45.5,59.5,73.5,40.8,1.91,19.77
2014-06,0.94,51.1,64.9,78.6,44.7,2.48,23.54
2014-07,0.20,60.1,76.8,93.6,49.0,6.21,43.35
2014-08,0.59,59.4,74.7,90.0,50.1,4.82,36.41
2014-09,0.25,50.4,65.1,79.8,42.5,3.15,25.23
2014-10,0.73,46.2,57.6,68.9,42.9,1.55,14.60
2014-11,1.68,31.1,39.0,46.9,30.2,0.73,4.73
2014-12,2.72,30.5,36.2,42.0,29.9,0.39,2.90
2015-01,1.25,30.3,35.2,40.2,29.9,0.25,2.06
2015-02,1.23,34.7,43.6,52.6,34.3,0.49,6.05
2015-03,1.29,37.1,49.2,61.3,34.2,1.12,11.42
2015-04,0.63,37.4,50.1,62.9,33.1,1.37,13.83
2015-05,1.36,48.1,61.2,74.3,43.9,1.76,18.67
2015-06,0.17,57.1,72.6,88.1,47.2,4.59,34.84
2015-07,0.00,60.1,75.8,91.5,47.2,6.24,40.45
2015-08,0.10,58.0,73.6,89.2,45.4,6.02,37.48
2015-09,0.72,48.2,62.1,75.9,41.9,2.48,21.83
2015-10,0.52,44.8,56.7,68.7,43.4,1.08,13.96
2015-11,1.86,32.5,39.3,46.1,32.2,0.52,4.42
2015-12,2.83,31.0,36.2,41.4,30.3,0.28,2.95
2016-01,1.59,29.2,34.5,39.9,29.4,0.19,2.49
2016-02,0.97,34.3,43.1,51.8,34.4,0.46,5.79
2016-03,2.47,36.5,46.5,56.5,34.7,0.66,8.51
2016-04,0.83,43.5,56.3,69.0,39.6,1.44,16.04
2016-05,1.40,47.6,60.1,72.6,43.3,1.57,17.85
2016-06,0.80,51.2,66.3,81.4,44.7,2.67,28.32
2016-07,0.67,56.7,71.4,86.0,47.5,3.54,32.67
2016-08,0.08,55.5,72.2,88.9,42.9,4.74,38.45
2016-09,0.37,48.1,61.7,75.2,41.4,2.21,21.54
2016-10,3.84,44.5,53.2,62.0,43.1,0.70,9.25
2016-11,1.04,39.1,47.5,55.9,38.7,0.48,6.62
2016-12,1.91,21.2,27.8,34.5,22.4,0.24,2.26
2017-01,1.46,15.4,21.7,28.0,17.3,0.12,1.23
2017-02,2.63,26.1,32.7,39.3,26.6,0.09,2.51
2017-03,3.19,37.9,45.8,53.7,36.9,0.38,6.10
2017-04,1.69,39.1,49.9,60.8,36.5,0.66,11.01
2017-05,0.83,45.6,59.0,72.3,42.3,1.41,19.23
2017-06,0.79,51.9,65.6,79.2,46.4,2.37,24.28
2017-07,0.00,58.1,75.0,92.0,44.2,5.87,42.72
2017-08,0.04,58.1,74.7,91.4,45.2,5.96,41.06
2017-09,0.55,51.1,64.6,78.1,43.7,3.05,24.53
2017-10,1.34,39.0,50.6,62.1,35.5,0.93,11.67
2017-11,2.08,34.8,42.6,50.5,33.6,0.37,5.21
2017-12,2.09,26.2,30.7,35.2,26.6,0.12,1.62
2018-01,1.78,33.3,38.6,44.0,32.9,0.24,2.90
2018-02,1.03,30.8,37.8,44.8,27.6,0.73,4.75
2018-03,1.33,32.7,43.8,54.8,31.5,0.43,8.53
2018-04,1.89,39.4,50.6,61.8,36.3,0.77,11.96
2018-05,1.05,50.1,62.9,75.7,47.0,1.23,19.61
2018-06,0.32,50.5,64.3,78.2,44.0,1.85,23.79
2018-07,0.00,56.9,74.3,91.7,42.8,5.73,43.43
2018-08,0.08,56.7,72.5,88.3,44.3,4.97,37.51
2018-09,0.00,47.6,62.0,76.4,38.3,2.82,23.69
2018-10,1.68,39.6,51.0,62.4,37.9,0.80,11.17
2018-11,1.13,32.6,40.2,47.8,33.3,0.34,4.62
2018-12,1.73,32.0,37.5,43.0,31.3,0.30,3.12
2019-01,2.22,31.3,36.5,41.7,30.3,0.38,2.78
2019-02,2.86,20.3,26.2,32.2,22.1,0.08,1.35
2019-03,1.07,25.8,35.0,44.2,27.1,0.21,4.81
2019-04,2.47,41.7,52.2,62.7,39.5,0.82,11.82
2019-05,1.50,47.3,60.3,73.3,42.8,1.65,19.25
2019-06,0.23,52.2,66.2,80.1,46.2,2.13,26.05
2019-07,0.06,55.8,70.8,85.8,47.4,3.32,32.74
2019-08,0.41,58.3,73.5,88.8,49.9,3.35,35.52
2019-09,0.77,52.2,64.2,76.3,48.2,1.69,21.31
2019-10,0.98,35.3,46.8,58.3,32.8,0.82,10.81
2019-11,0.46,29.7,38.4,47.0,31.4,0.27,4.36
2019-12,0.92,29.4,34.6,39.7,31.4,0.15,1.82
2020-01,2.03,32.1,38.8,45.5,32.8,0.39,3.74
2020-02,1.98,31.3,40.8,50.2,31.4,0.43,6.32
2020-03,0.83,32.7,42.9,53.1,30.8,0.64,8.27
2020-04,0.36,37.2,50.4,63.5,33.7,1.01,13.80
2020-05,3.25,45.8,58.3,70.9,42.9,1.20,17.29
2020-06,0.85,51.7,64.4,77.2,47.0,1.73,22.48
2020-07,0.03,55.4,71.8,88.1,44.5,4.99,37.35
2020-08,0.02,57.1,73.0,89.0,44.4,5.68,38.13
2020-09,0.37,51.0,65.2,79.4,42.6,3.38,26.05
2020-10,1.11,41.4,53.2,65.0,38.1,1.73,14.43
2020-11,2.31,33.1,41.3,49.4,33.6,0.57,5.31
2020-12,1.56,28.8,34.2,39.6,30.3,0.24,2.17
2021-01,1.17,31.3,38.1,45.0,33.1,0.40,3.70
2021-02,1.69,27.8,34.3,40.8,26.8,0.71,4.21
2021-03,0.50,33.3,44.9,56.4,30.9,1.12,10.32
2021-04,0.16,36.7,50.9,65.1,29.5,2.08,16.58
2021-05,0.23,45.1,58.6,72.2,38.4,2.31,20.49
2021-06,0.44,56.6,71.5,86.4,47.2,4.97,36.10
2021-07,0.07,61.6,77.4,93.3,48.0,6.73,44.01
2021-08,0.06,58.3,72.7,87.1,48.5,5.21,34.30
2021-09,0.61,50.4,63.8,77.2,43.5,2.98,23.36
2021-10,1.50,41.6,52.7,63.8,40.1,1.25,12.40
2021-11,2.16,36.9,44.2,51.4,38.1,0.50,5.10
2021-12,2.26,28.8,35.2,41.5,28.8,0.51,3.77
