PRISM Time Series Data
Location:  Lat: 46.2398   Lon: -119.5113   Elev: 1070ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1895-01 - 2021-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2022-Nov-18
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
1998-01,1.63,28.2,35.2,42.2,28.5,0.16,3.33
1998-02,1.21,32.9,40.7,48.5,33.9,0.18,4.39
1998-03,0.65,34.8,45.3,55.8,33.4,0.53,8.43
1998-04,0.31,36.7,49.9,63.0,34.6,0.98,13.29
1998-05,1.06,46.3,58.5,70.6,43.9,1.09,16.70
1998-06,0.34,52.1,65.9,79.8,45.7,2.11,25.04
1998-07,0.61,61.8,77.7,93.6,51.9,5.08,42.74
1998-08,0.17,57.9,73.7,89.6,48.6,3.96,38.60
1998-09,0.21,54.2,68.8,83.3,47.2,3.23,29.81
1998-10,0.13,38.3,51.1,63.9,37.2,0.89,12.56
1998-11,1.61,37.0,44.4,51.8,36.7,0.58,5.42
1998-12,1.47,25.7,33.7,41.7,25.3,0.29,3.52
1999-01,0.97,31.6,38.7,45.7,30.7,0.38,4.11
1999-02,1.12,32.1,40.2,48.4,29.7,0.60,5.83
1999-03,0.17,33.3,44.0,54.8,29.9,0.80,9.22
1999-04,0.09,34.9,48.7,62.4,28.5,1.50,14.47
1999-05,0.45,40.5,54.6,68.8,33.5,2.10,18.77
1999-06,0.12,49.2,63.7,78.2,41.8,2.70,25.20
1999-07,0.05,53.7,69.6,85.5,44.2,3.84,34.21
1999-08,0.16,58.4,73.3,88.2,50.8,4.04,34.33
1999-09,0.00,46.9,62.5,78.2,37.3,3.51,26.73
1999-10,0.81,38.5,51.1,63.7,34.3,1.63,13.17
1999-11,0.60,37.5,45.6,53.6,37.7,0.43,5.62
1999-12,0.93,31.7,37.7,43.8,31.9,0.30,3.11
2000-01,1.55,27.8,33.7,39.6,28.5,0.11,2.50
2000-02,1.66,30.6,37.9,45.2,32.0,0.15,3.35
2000-03,1.20,32.9,43.5,54.2,33.0,0.47,7.63
2000-04,0.26,39.3,53.2,67.1,35.6,1.33,15.52
2000-05,0.92,45.6,58.7,71.9,38.0,2.02,19.86
2000-06,0.76,52.0,66.0,80.1,42.7,3.65,27.33
2000-07,0.02,55.9,71.4,86.9,45.8,4.27,35.33
2000-08,0.01,55.0,71.2,87.4,45.3,4.07,35.82
2000-09,0.61,48.0,61.1,74.3,43.4,1.86,19.41
2000-10,1.10,40.5,51.2,61.9,39.6,0.68,10.19
2000-11,1.35,27.9,34.4,40.9,27.9,0.27,3.29
2000-12,0.51,25.9,29.9,33.9,26.3,0.13,1.19
2001-01,0.70,28.3,32.2,36.1,29.7,0.05,1.20
2001-02,0.36,28.8,35.6,42.4,28.3,0.32,3.62
2001-03,1.07,33.0,44.7,56.4,33.8,0.53,9.03
2001-04,1.03,38.1,49.4,60.7,35.5,0.95,11.86
2001-05,0.31,45.1,60.0,74.8,36.6,2.91,24.05
2001-06,0.72,49.7,63.1,76.4,41.3,2.72,23.25
2001-07,0.08,57.4,72.2,87.0,46.6,4.27,35.21
2001-08,0.21,58.3,73.8,89.3,49.0,4.53,37.73
2001-09,0.06,51.4,66.2,81.1,43.6,3.39,27.62
2001-10,0.85,40.5,51.9,63.3,37.3,1.51,12.62
2001-11,1.78,34.7,42.1,49.4,37.4,0.18,3.92
2001-12,1.19,29.6,35.3,41.1,30.7,0.18,2.76
2002-01,0.54,29.7,36.4,43.2,31.1,0.23,3.24
2002-02,0.80,28.5,38.0,47.5,29.9,0.36,5.16
2002-03,0.30,30.9,40.3,49.8,28.5,0.90,7.18
2002-04,0.27,37.6,50.3,63.1,32.6,1.31,13.55
2002-05,0.48,44.0,56.9,69.8,38.2,1.80,17.81
2002-06,0.90,53.2,67.3,81.5,45.7,3.19,29.30
2002-07,0.13,58.6,74.8,91.0,47.6,4.98,40.51
2002-08,0.06,56.1,70.7,85.3,44.2,4.65,32.64
2002-09,0.02,49.2,63.9,78.6,41.3,3.27,25.58
2002-10,0.14,37.3,50.1,62.9,34.4,1.16,12.63
2002-11,0.34,31.3,39.8,48.2,32.3,0.38,4.70
2002-12,2.90,32.4,37.0,41.6,34.0,0.07,2.02
2003-01,2.08,33.4,38.3,43.1,35.0,0.07,2.07
2003-02,1.16,30.6,39.3,48.0,30.4,0.43,4.99
2003-03,0.64,37.5,47.6,57.7,36.1,0.75,9.42
2003-04,1.28,39.0,50.5,62.0,35.9,0.72,12.28
2003-05,0.26,43.7,57.1,70.6,39.4,1.52,18.25
2003-06,0.00,52.1,67.9,83.7,43.1,3.82,31.13
2003-07,0.00,58.6,75.8,93.0,46.7,5.74,44.79
2003-08,0.24,57.5,73.2,88.9,48.8,3.79,35.87
2003-09,0.27,52.0,66.6,81.2,44.8,3.74,27.87
2003-10,0.21,44.0,56.5,69.1,41.0,1.70,15.78
2003-11,0.49,27.5,36.7,45.9,26.7,0.69,5.28
2003-12,2.08,29.0,33.8,38.6,30.9,0.06,1.27
2004-01,2.10,22.7,27.2,31.6,24.7,0.09,0.92
2004-02,1.19,29.4,36.1,42.9,32.1,0.05,2.51
2004-03,0.30,36.3,48.5,60.6,34.0,1.06,11.43
2004-04,0.42,39.1,52.7,66.3,36.8,1.13,15.22
2004-05,1.15,46.6,59.0,71.4,43.5,1.18,17.24
2004-06,1.45,52.9,66.8,80.6,46.9,2.99,26.60
2004-07,0.02,59.5,75.2,90.9,50.1,4.99,38.83
2004-08,0.64,60.3,74.2,88.2,53.7,3.62,33.69
2004-09,0.18,48.8,62.6,76.4,45.6,1.72,21.38
2004-10,0.77,43.5,54.1,64.8,42.0,1.15,11.86
2004-11,0.52,30.5,39.9,49.3,33.0,0.22,4.92
2004-12,0.93,29.0,35.4,41.8,31.3,0.14,2.29
2005-01,0.76,24.4,30.0,35.5,26.2,0.08,0.98
2005-02,0.03,25.9,37.4,48.8,25.5,0.43,6.30
2005-03,0.81,35.2,46.9,58.7,32.7,0.77,10.30
2005-04,0.67,38.9,51.5,64.2,35.3,1.11,13.63
2005-05,0.85,47.5,61.0,74.4,44.1,1.40,20.26
2005-06,0.30,49.4,64.0,78.6,42.8,2.33,24.78
2005-07,0.15,57.3,74.1,90.8,47.4,4.72,39.14
2005-08,0.05,58.2,74.8,91.4,46.8,5.47,40.16
2005-09,0.14,49.2,63.3,77.3,40.7,2.99,23.21
2005-10,1.23,43.6,54.0,64.5,44.2,0.36,10.14
2005-11,1.74,32.4,38.5,44.6,33.1,0.16,2.98
2005-12,2.61,22.7,27.9,33.1,24.5,0.06,1.16
2006-01,2.40,32.0,38.4,44.9,33.7,0.11,2.48
2006-02,0.34,26.0,35.3,44.6,22.8,0.61,5.20
2006-03,0.72,33.2,43.2,53.2,31.4,0.57,7.76
2006-04,1.23,38.6,50.5,62.4,36.8,0.94,11.78
2006-05,1.28,44.9,58.9,73.0,40.2,1.86,19.94
2006-06,1.54,52.5,66.1,79.7,48.7,1.85,24.07
2006-07,0.01,59.2,76.3,93.4,49.6,4.90,42.34
2006-08,0.00,55.6,71.7,87.9,46.3,4.14,34.83
2006-09,0.22,49.2,63.9,78.6,44.3,2.36,24.14
2006-10,0.85,40.6,52.1,63.7,39.6,0.56,11.52
2006-11,1.42,33.6,41.0,48.5,33.5,0.29,4.79
2006-12,2.35,25.0,29.6,34.1,26.0,0.06,1.24
2007-01,0.47,23.5,29.6,35.7,24.6,0.13,2.12
2007-02,0.94,30.8,37.2,43.6,32.0,0.10,3.06
2007-03,0.90,34.7,45.3,56.0,35.7,0.30,8.12
2007-04,0.65,36.6,49.0,61.4,35.7,0.46,11.29
2007-05,0.43,42.2,57.8,73.5,39.3,1.25,20.33
2007-06,0.67,50.9,65.2,79.5,43.6,2.73,25.83
2007-07,0.08,59.6,75.8,92.0,49.2,4.79,39.92
2007-08,0.15,53.5,69.4,85.3,46.3,2.84,31.57
2007-09,0.22,48.1,62.8,77.5,41.7,2.32,23.64
2007-10,0.99,38.6,49.9,61.1,38.8,0.36,9.96
2007-11,1.26,31.2,39.8,48.3,31.8,0.28,5.39
2007-12,1.90,27.6,33.6,39.6,29.1,0.12,2.44
2008-01,1.49,22.3,29.2,36.0,24.2,0.08,1.95
2008-02,0.53,31.8,39.4,47.1,32.5,0.22,4.12
2008-03,0.59,30.7,41.8,52.8,29.6,0.44,7.89
2008-04,0.23,31.5,45.0,58.5,28.3,0.88,11.94
2008-05,0.52,46.4,59.5,72.7,40.2,2.01,19.89
2008-06,0.78,47.5,62.8,78.1,41.0,2.58,25.84
2008-07,0.00,56.9,72.9,89.0,45.1,5.26,37.28
2008-08,0.23,55.3,71.0,86.6,46.3,4.09,33.97
2008-09,0.09,48.1,62.7,77.2,39.6,3.32,23.97
2008-10,0.18,38.1,50.7,63.2,33.8,1.40,12.76
2008-11,0.84,34.8,42.1,49.3,35.6,0.28,4.30
2008-12,1.37,18.7,25.4,32.1,18.2,0.34,2.57
2009-01,1.11,25.0,30.8,36.6,24.9,0.34,2.43
2009-02,0.78,27.1,34.1,41.1,27.2,0.30,3.25
2009-03,1.62,29.4,39.1,48.9,25.8,0.78,7.01
2009-04,0.38,35.7,49.0,62.2,30.2,1.46,14.17
2009-05,0.74,42.9,57.8,72.8,36.1,2.03,22.26
2009-06,0.21,52.2,66.8,81.4,42.2,3.51,28.17
2009-07,0.06,58.8,74.8,90.8,43.5,6.61,41.34
2009-08,0.03,56.6,72.1,87.7,46.1,4.45,35.73
2009-09,0.12,50.1,65.2,80.4,41.4,3.08,26.97
2009-10,1.48,37.6,47.9,58.2,33.9,1.11,9.38
2009-11,0.45,31.9,40.9,49.9,31.3,0.56,5.87
2009-12,0.60,18.9,25.4,31.9,17.0,0.34,2.04
2010-01,1.61,32.2,37.2,42.1,31.2,0.36,2.75
2010-02,0.74,33.9,41.6,49.3,33.5,0.38,4.62
2010-03,0.34,33.1,45.3,57.5,29.4,1.04,10.36
2010-04,0.81,37.9,50.0,62.0,30.6,1.63,13.59
2010-05,1.37,41.7,54.1,66.4,36.0,1.53,15.95
2010-06,1.53,49.0,62.4,75.9,45.2,1.62,21.35
2010-07,0.16,56.3,71.8,87.4,44.5,5.09,36.24
2010-08,0.05,55.8,70.9,86.0,44.4,4.88,33.96
2010-09,1.23,50.8,62.7,74.6,46.9,1.54,18.31
2010-10,1.18,42.6,53.1,63.5,40.0,1.20,11.16
2010-11,1.24,30.6,37.7,44.8,29.6,0.51,4.81
2010-12,2.71,29.1,33.7,38.4,28.5,0.29,1.97
2011-01,0.63,28.5,34.9,41.3,27.6,0.46,3.05
2011-02,0.19,26.3,35.1,44.0,22.5,0.82,5.41
2011-03,1.34,33.5,43.1,52.6,31.6,0.73,7.17
2011-04,0.46,34.3,45.8,57.3,27.4,1.61,10.91
2011-05,1.46,40.6,53.6,66.6,35.4,1.67,15.42
2011-06,0.63,48.4,62.2,76.1,41.1,2.75,22.46
2011-07,0.02,52.4,68.1,83.8,43.4,4.04,30.67
2011-08,0.02,56.2,72.5,88.8,45.2,4.93,37.01
2011-09,0.02,52.1,66.8,81.6,40.8,5.03,29.21
2011-10,0.65,42.9,52.8,62.7,39.7,1.24,10.75
2011-11,0.31,29.7,39.4,49.2,26.6,1.01,6.80
2011-12,0.16,24.8,31.2,37.7,22.7,0.65,3.07
2012-01,0.99,24.7,33.1,41.4,22.9,0.69,4.22
2012-02,0.63,29.3,37.3,45.3,27.4,0.72,4.81
2012-03,1.23,32.8,43.5,54.1,27.5,1.30,9.29
2012-04,1.08,39.5,51.6,63.7,34.0,1.59,13.82
2012-05,0.34,42.5,56.6,70.7,33.3,2.90,20.04
2012-06,2.11,48.5,61.7,75.0,42.8,2.20,20.68
2012-07,0.47,57.4,73.1,88.9,48.7,4.57,35.97
2012-08,0.02,57.5,73.8,90.2,44.2,6.45,39.84
2012-09,0.00,50.7,65.5,80.3,39.6,4.50,27.24
2012-10,1.32,41.4,52.3,63.1,35.9,1.86,12.65
2012-11,1.25,35.8,42.0,48.2,35.2,0.50,3.99
2012-12,1.99,31.5,36.9,42.3,29.6,0.46,3.24
2013-01,0.29,25.4,29.6,33.7,23.2,0.49,1.87
2013-02,0.09,29.7,39.3,48.9,28.3,0.77,5.71
2013-03,0.54,34.7,45.2,55.7,30.1,1.21,9.27
2013-04,0.55,37.6,50.6,63.6,31.9,1.65,14.34
2013-05,0.93,45.5,59.3,73.0,38.5,2.64,21.19
2013-06,1.50,52.1,65.2,78.4,45.3,2.66,23.92
2013-07,0.00,58.8,75.9,92.9,45.8,6.12,43.96
2013-08,0.22,59.4,73.9,88.4,50.2,4.39,34.02
2013-09,0.84,53.9,66.3,78.7,48.1,2.87,23.47
2013-10,0.21,38.5,50.0,61.5,35.5,1.28,10.83
2013-11,0.41,30.6,38.7,46.9,27.7,0.78,5.24
2013-12,0.17,20.3,28.0,35.6,17.9,0.55,3.04
2014-01,0.50,28.7,34.0,39.4,26.8,0.54,2.93
2014-02,0.75,26.8,32.9,39.1,22.1,0.79,4.19
2014-03,0.93,33.6,45.0,56.5,29.1,1.22,10.18
2014-04,0.71,39.0,51.6,64.1,31.4,1.91,14.99
2014-05,0.32,46.0,60.7,75.3,37.4,2.81,23.42
2014-06,0.33,50.7,65.4,80.1,41.9,3.27,26.85
2014-07,0.08,60.9,77.3,93.7,48.2,6.98,44.52
2014-08,0.76,60.4,75.2,90.0,50.3,5.09,37.11
2014-09,0.03,51.9,65.8,79.7,42.1,3.84,25.43
2014-10,0.78,46.3,57.3,68.4,42.5,1.74,14.63
2014-11,0.44,30.1,38.6,47.1,28.5,0.75,5.17
2014-12,1.49,30.3,35.9,41.5,28.8,0.41,2.94
2015-01,0.60,29.7,34.1,38.6,29.1,0.24,1.74
2015-02,0.53,35.5,43.6,51.7,33.2,0.70,5.82
2015-03,0.75,38.0,49.7,61.4,33.5,1.33,11.64
2015-04,0.22,37.7,51.2,64.8,30.3,1.95,15.91
2015-05,1.83,49.1,62.6,76.1,41.3,2.59,22.43
2015-06,0.00,58.1,74.0,89.9,44.5,6.32,39.98
2015-07,0.00,60.8,76.7,92.6,45.6,7.52,43.95
2015-08,0.00,59.3,74.6,89.9,44.5,6.83,39.84
2015-09,0.13,48.0,62.6,77.1,40.2,2.76,24.15
2015-10,0.49,46.1,57.9,69.7,42.2,1.70,15.64
2015-11,1.09,31.8,39.5,47.3,31.1,0.60,5.27
2015-12,2.54,30.0,35.1,40.1,29.6,0.21,2.57
2016-01,1.52,29.1,33.8,38.4,29.3,0.10,1.89
2016-02,0.43,34.2,42.9,51.6,33.9,0.41,5.87
2016-03,0.92,36.0,46.4,56.9,32.7,0.80,9.62
2016-04,0.34,44.2,57.8,71.4,36.9,2.21,19.65
2016-05,0.53,48.5,62.0,75.4,40.3,2.44,22.43
2016-06,0.39,52.4,67.4,82.4,41.4,4.02,31.58
2016-07,0.25,58.0,72.5,87.1,46.1,4.52,35.45
2016-08,0.01,57.9,73.5,89.0,42.4,6.27,39.11
2016-09,0.15,49.8,63.0,76.3,40.5,2.93,22.90
2016-10,2.78,44.0,52.6,61.1,42.2,0.66,9.21
2016-11,1.04,39.2,47.0,54.8,39.4,0.33,5.85
2016-12,0.83,21.9,28.3,34.7,22.3,0.20,2.50
2017-01,1.51,16.9,21.9,26.9,17.8,0.11,0.87
2017-02,2.13,25.7,31.8,38.0,25.9,0.08,2.29
2017-03,1.79,36.9,45.1,53.4,35.8,0.32,6.68
2017-04,1.53,37.9,49.5,61.2,35.4,0.56,11.78
2017-05,0.87,46.0,59.9,73.9,41.2,1.62,21.52
2017-06,0.43,51.6,66.5,81.4,43.2,3.10,28.84
2017-07,0.00,59.1,76.1,93.1,43.8,5.96,45.52
2017-08,0.06,60.6,76.2,91.8,45.1,7.26,42.62
2017-09,0.26,52.9,65.6,78.4,43.8,3.26,25.37
2017-10,1.18,39.4,51.1,62.7,34.6,0.96,12.42
2017-11,1.56,34.0,41.6,49.1,33.2,0.26,4.87
2017-12,0.85,26.1,30.7,35.3,26.5,0.08,1.58
2018-01,1.27,31.8,37.3,42.8,32.8,0.11,2.33
2018-02,0.42,29.2,37.9,46.6,27.0,0.51,5.77
2018-03,0.36,32.3,43.6,54.9,30.0,0.45,9.24
2018-04,1.51,40.0,51.5,62.9,33.9,1.18,13.72
2018-05,0.23,51.1,65.0,78.9,44.3,1.80,24.98
2018-06,0.22,50.8,65.5,80.3,41.4,2.37,27.79
2018-07,0.00,59.5,75.9,92.3,42.2,7.39,45.32
2018-08,0.00,58.5,73.6,88.6,44.4,5.74,38.25
2018-09,0.00,48.5,62.6,76.7,38.4,2.92,24.33
2018-10,1.11,40.9,51.6,62.2,38.2,0.82,11.14
2018-11,0.72,32.4,40.0,47.6,33.0,0.32,4.75
2018-12,1.12,30.9,36.2,41.4,31.3,0.20,2.27
2019-01,1.39,30.2,35.4,40.6,30.8,0.13,2.12
2019-02,2.60,19.8,25.2,30.6,21.2,0.07,1.21
2019-03,0.71,27.0,36.1,45.2,27.3,0.15,5.53
2019-04,1.04,41.8,53.0,64.2,37.3,1.11,13.74
2019-05,1.01,48.6,61.8,74.9,40.0,2.84,22.26
2019-06,0.29,52.0,67.1,82.2,43.2,3.16,30.20
2019-07,0.12,56.2,71.4,86.5,45.9,3.90,34.32
2019-08,0.46,59.0,73.8,88.6,49.1,4.13,36.37
2019-09,0.23,51.8,64.2,76.6,46.2,2.23,23.07
2019-10,0.76,35.9,47.3,58.7,30.5,1.39,11.55
2019-11,0.23,30.1,38.5,46.9,29.0,0.50,5.08
2019-12,0.59,28.9,33.4,37.9,30.7,0.09,1.55
2020-01,1.24,31.6,38.1,44.7,31.7,0.42,3.89
2020-02,0.29,30.7,41.0,51.2,28.6,0.71,7.48
2020-03,0.59,32.5,43.7,55.0,27.6,1.10,10.34
2020-04,0.15,38.3,52.3,66.2,28.9,2.19,17.47
2020-05,0.94,46.6,59.7,72.9,39.0,2.46,20.80
2020-06,0.39,51.4,65.6,79.9,43.0,3.07,27.49
2020-07,0.00,57.1,73.1,89.1,43.5,5.98,39.74
2020-08,0.05,58.3,74.0,89.8,43.8,6.41,40.08
2020-09,0.11,52.7,66.1,79.4,43.1,3.87,26.10
2020-10,0.43,42.1,54.0,66.0,36.9,1.90,15.77
2020-11,1.06,33.3,41.4,49.6,33.8,0.31,5.39
2020-12,0.86,29.4,34.7,40.1,30.6,0.17,2.38
2021-01,0.72,31.4,37.6,43.8,33.7,0.14,2.91
2021-02,0.75,26.6,34.2,41.8,25.7,0.56,4.78
2021-03,0.02,33.4,45.4,57.4,29.5,1.15,11.10
2021-04,0.00,38.9,52.8,66.8,26.5,3.04,18.83
2021-05,0.08,45.6,60.0,74.5,35.1,3.17,23.72
2021-06,0.19,58.3,73.3,88.3,44.7,6.23,40.20
2021-07,0.00,61.8,78.5,95.1,47.4,6.91,48.67
2021-08,0.00,60.5,74.5,88.6,48.4,6.14,36.90
2021-09,0.52,50.7,64.4,78.0,43.5,3.07,24.87
2021-10,1.03,42.0,53.0,64.1,39.7,1.04,12.67
2021-11,1.62,36.6,43.9,51.2,37.5,0.38,5.31
2021-12,1.01,28.3,34.4,40.6,27.7,0.46,3.80
