PRISM Time Series Data
Location:  Lat: 47.2057   Lon: -119.4518   Elev: 1145ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1895-01 - 2021-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2022-Nov-18
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
1998-01,0.82,25.0,31.5,38.1,25.9,0.15,2.26
1998-02,0.84,32.3,40.4,48.5,32.5,0.26,4.69
1998-03,0.49,33.5,44.6,55.6,31.3,0.67,8.79
1998-04,0.24,37.1,50.1,63.2,32.8,1.33,13.80
1998-05,1.26,47.3,59.8,72.3,42.6,1.66,18.79
1998-06,0.65,53.2,66.7,80.2,45.0,3.18,25.55
1998-07,0.20,63.3,78.4,93.5,51.2,6.62,42.85
1998-08,0.77,58.7,74.0,89.4,48.7,4.56,36.82
1998-09,0.14,51.9,67.8,83.7,45.5,3.12,29.94
1998-10,0.12,37.5,50.7,63.9,35.6,1.16,12.75
1998-11,1.20,34.9,42.6,50.2,35.2,0.41,4.80
1998-12,1.42,21.9,29.5,37.1,21.8,0.31,2.95
1999-01,1.04,29.1,35.7,42.3,28.4,0.33,3.36
1999-02,1.32,30.6,38.8,47.0,28.4,0.54,5.40
1999-03,0.15,32.4,43.4,54.5,28.9,0.74,9.10
1999-04,0.05,34.6,48.6,62.7,26.9,1.73,14.79
1999-05,0.54,42.0,55.4,68.7,31.8,2.72,18.96
1999-06,0.26,50.9,64.5,78.2,40.2,3.91,25.54
1999-07,0.09,55.6,70.5,85.5,42.8,5.22,34.07
1999-08,0.24,59.5,73.9,88.3,49.5,5.15,34.69
1999-09,0.00,45.8,62.2,78.5,35.6,3.67,26.72
1999-10,0.24,37.0,50.0,63.0,30.7,1.81,13.57
1999-11,0.52,35.1,43.3,51.5,34.6,0.40,5.23
1999-12,0.44,30.4,36.4,42.4,29.1,0.41,3.34
2000-01,0.87,23.8,30.0,36.3,24.7,0.11,2.17
2000-02,0.92,29.6,36.5,43.4,29.1,0.24,3.39
2000-03,0.80,32.0,42.5,53.0,30.1,0.63,7.63
2000-04,0.63,38.7,52.5,66.2,33.7,1.55,15.03
2000-05,0.76,45.8,58.6,71.5,35.4,2.93,20.04
2000-06,0.62,52.0,65.9,79.9,41.5,4.08,26.88
2000-07,0.17,55.8,71.3,86.8,44.8,4.76,34.25
2000-08,0.04,55.3,71.2,87.2,43.4,4.94,35.78
2000-09,0.46,46.3,60.5,74.7,40.5,2.04,20.68
2000-10,0.36,37.3,49.9,62.6,34.7,0.96,12.03
2000-11,0.73,24.1,31.9,39.7,24.8,0.24,3.38
2000-12,0.56,21.8,26.9,32.0,22.8,0.15,1.37
2001-01,0.43,24.7,30.1,35.4,26.2,0.10,1.76
2001-02,0.40,24.8,32.3,39.9,25.0,0.28,3.35
2001-03,0.94,31.3,43.4,55.5,31.0,0.57,9.18
2001-04,0.50,37.1,48.9,60.8,32.2,1.40,12.84
2001-05,0.16,44.3,59.3,74.4,33.4,3.44,23.86
2001-06,0.76,49.5,62.8,76.1,40.3,2.82,22.89
2001-07,0.03,56.8,72.1,87.4,44.9,4.95,35.25
2001-08,0.09,57.6,73.5,89.4,47.0,5.24,37.61
2001-09,0.04,50.2,65.9,81.5,41.2,3.81,28.49
2001-10,0.53,37.9,49.9,61.9,33.8,1.59,12.67
2001-11,1.57,33.3,41.6,49.8,35.3,0.19,4.78
2001-12,1.39,26.9,32.7,38.4,27.7,0.21,2.52
2002-01,0.51,27.7,34.5,41.3,28.1,0.27,3.33
2002-02,0.49,26.2,35.6,45.1,27.2,0.33,4.71
2002-03,0.10,27.6,38.6,49.6,25.6,0.72,7.59
2002-04,0.50,36.1,49.1,62.1,31.3,1.31,13.17
2002-05,0.25,43.3,56.3,69.4,36.0,2.00,18.08
2002-06,0.75,53.1,67.2,81.3,43.6,3.72,28.66
2002-07,0.09,59.4,74.7,90.1,46.0,6.36,39.00
2002-08,0.00,55.2,70.2,85.3,44.2,4.68,31.75
2002-09,0.03,47.0,62.6,78.3,39.6,2.95,25.41
2002-10,0.08,32.1,47.4,62.7,31.0,0.94,13.29
2002-11,0.49,27.8,38.1,48.4,29.4,0.28,5.29
2002-12,2.05,31.4,35.4,39.5,31.5,0.13,2.02
2003-01,2.43,30.1,35.0,39.9,30.8,0.16,2.08
2003-02,0.60,28.1,37.7,47.3,27.3,0.45,5.57
2003-03,0.33,33.2,44.6,56.0,31.9,0.69,9.31
2003-04,0.91,37.3,49.2,61.1,33.9,0.87,11.90
2003-05,0.16,43.9,57.0,70.2,35.9,2.40,18.73
2003-06,0.00,54.1,68.5,82.9,41.8,4.97,30.05
2003-07,0.00,58.1,74.7,91.3,44.4,6.24,41.39
2003-08,0.36,57.1,72.5,87.9,46.7,4.06,34.34
2003-09,0.17,50.4,65.5,80.6,43.1,3.48,26.60
2003-10,0.23,41.6,55.0,68.5,37.3,1.71,16.50
2003-11,0.29,22.9,33.6,44.3,22.5,0.63,5.53
2003-12,1.19,25.4,30.8,36.1,26.9,0.11,1.82
2004-01,0.67,22.1,27.1,32.1,23.1,0.14,1.48
2004-02,0.97,27.4,34.5,41.6,29.6,0.11,2.82
2004-03,0.38,33.9,47.0,60.0,31.3,0.87,11.86
2004-04,0.33,36.9,51.9,66.8,34.0,1.04,16.44
2004-05,0.66,45.4,58.4,71.4,40.6,1.66,18.39
2004-06,0.51,52.3,66.9,81.5,44.4,3.50,28.49
2004-07,0.12,60.3,75.3,90.3,47.3,6.33,38.83
2004-08,0.86,59.6,73.9,88.2,51.4,4.08,34.68
2004-09,0.17,48.0,61.7,75.4,42.9,2.24,21.68
2004-10,0.70,40.2,52.4,64.5,38.2,1.19,13.35
2004-11,0.15,28.2,38.2,48.1,29.6,0.35,5.40
2004-12,0.59,27.6,34.0,40.5,27.8,0.28,3.01
2005-01,0.53,20.6,26.8,32.9,21.2,0.20,1.61
2005-02,0.00,23.4,36.1,48.8,22.4,0.42,7.09
2005-03,0.55,32.4,45.5,58.7,28.4,0.97,11.39
2005-04,0.40,37.0,50.4,63.8,30.8,1.45,14.98
2005-05,1.69,47.9,60.9,73.9,39.6,2.36,21.56
2005-06,0.65,51.5,64.5,77.5,40.0,3.80,24.79
2005-07,0.29,57.6,73.1,88.7,42.7,5.89,37.99
2005-08,0.21,56.5,73.0,89.6,38.8,6.45,39.95
2005-09,0.01,46.9,61.4,75.8,37.0,2.85,22.71
2005-10,1.01,40.5,51.7,62.9,40.1,0.67,10.69
2005-11,1.51,30.2,36.9,43.5,29.6,0.31,3.66
2005-12,1.77,19.0,25.2,31.3,20.4,0.11,1.38
2006-01,2.17,30.4,36.2,42.1,30.2,0.19,2.73
2006-02,0.48,24.0,33.9,43.9,20.1,0.60,5.54
2006-03,0.61,30.9,41.8,52.6,28.4,0.65,8.19
2006-04,0.87,37.7,49.8,62.0,33.7,1.11,12.46
2006-05,0.66,44.2,58.6,73.0,35.5,2.26,21.70
2006-06,1.31,53.1,66.6,80.1,44.7,3.02,26.19
2006-07,0.07,59.8,76.1,92.4,43.6,6.83,43.35
2006-08,0.00,54.6,71.1,87.7,41.5,5.03,36.98
2006-09,0.27,47.2,63.1,79.0,40.2,2.52,26.98
2006-10,0.41,37.3,50.8,64.2,33.6,1.03,13.94
2006-11,1.25,28.2,37.1,45.9,27.5,0.38,5.11
2006-12,1.58,20.9,27.1,33.2,22.0,0.17,1.79
2007-01,0.36,18.7,25.9,33.1,18.7,0.31,2.62
2007-02,0.91,28.5,35.2,41.8,28.6,0.22,3.29
2007-03,0.56,32.6,44.1,55.7,30.9,0.64,9.26
2007-04,0.26,36.2,49.3,62.4,30.6,1.33,13.66
2007-05,0.29,43.9,58.9,73.9,34.1,2.64,22.44
2007-06,0.75,51.3,65.1,78.9,39.9,4.04,26.95
2007-07,0.11,61.2,76.3,91.4,46.0,7.17,41.46
2007-08,0.09,55.0,70.0,85.1,42.3,4.94,33.33
2007-09,0.14,47.8,62.8,77.8,38.0,3.43,25.89
2007-10,0.61,36.5,48.5,60.4,35.4,0.66,10.63
2007-11,0.73,27.4,36.8,46.2,27.5,0.44,5.55
2007-12,0.80,23.0,29.5,36.1,23.5,0.26,2.46
2008-01,0.45,12.5,21.1,29.6,15.8,0.13,1.58
2008-02,0.23,26.1,34.5,42.9,26.8,0.28,3.62
2008-03,0.17,29.1,40.7,52.3,25.5,0.73,8.60
2008-04,0.05,31.2,44.6,58.1,25.1,1.24,12.36
2008-05,0.12,47.3,60.4,73.4,35.5,3.77,22.61
2008-06,0.18,49.6,63.8,78.0,37.9,4.14,27.13
2008-07,0.04,58.2,73.3,88.5,43.5,6.50,37.88
2008-08,0.14,55.4,70.8,86.1,44.5,4.86,35.10
2008-09,0.00,47.0,62.5,78.0,36.7,3.68,26.63
2008-10,0.19,36.6,49.7,62.9,31.3,1.60,13.64
2008-11,0.75,32.1,40.2,48.2,32.7,0.28,4.65
2008-12,0.73,16.1,23.2,30.4,16.1,0.26,2.17
2009-01,0.62,20.1,26.6,33.1,20.2,0.27,2.09
2009-02,0.63,25.6,33.0,40.4,26.0,0.25,3.19
2009-03,0.88,29.3,39.3,49.2,23.9,0.83,7.45
2009-04,0.25,36.5,49.2,61.9,28.0,1.83,14.67
2009-05,0.37,43.9,58.4,72.9,33.3,3.10,23.10
2009-06,0.32,54.4,67.9,81.4,41.3,4.92,28.38
2009-07,0.12,59.3,74.9,90.5,43.7,7.00,41.29
2009-08,0.04,57.1,72.4,87.8,44.7,5.26,36.51
2009-09,0.14,49.9,65.4,81.0,40.4,3.45,28.69
2009-10,0.95,36.2,46.8,57.3,31.8,1.20,9.56
2009-11,0.53,30.1,39.2,48.4,29.6,0.49,5.70
2009-12,0.63,17.4,24.3,31.2,15.6,0.33,2.23
2010-01,1.66,30.7,36.1,41.5,30.2,0.24,2.59
2010-02,1.09,32.6,40.7,48.7,32.8,0.28,4.66
2010-03,0.39,32.2,44.4,56.6,29.5,0.73,9.81
2010-04,0.62,37.9,49.8,61.8,30.0,1.71,13.93
2010-05,1.20,41.2,54.1,67.1,34.7,1.71,16.73
2010-06,1.33,50.5,63.1,75.7,43.4,2.29,21.48
2010-07,0.10,57.0,72.3,87.7,43.7,5.71,36.98
2010-08,0.12,56.4,71.1,85.9,44.5,5.07,33.88
2010-09,0.78,49.5,62.2,74.9,45.4,1.65,19.50
2010-10,0.95,40.6,52.2,63.8,38.4,0.92,12.47
2010-11,1.00,26.3,34.7,43.0,26.9,0.27,4.55
2010-12,2.07,23.8,29.4,35.1,24.9,0.15,1.55
2011-01,0.65,23.2,29.6,36.0,22.1,0.32,2.61
2011-02,0.09,22.8,32.0,41.1,20.4,0.50,4.79
2011-03,1.03,32.1,41.8,51.6,30.6,0.40,7.01
2011-04,0.39,32.8,44.9,57.0,26.0,1.28,11.26
2011-05,1.43,41.8,54.5,67.2,34.8,1.87,16.18
2011-06,0.52,50.3,63.2,76.1,40.0,3.63,23.02
2011-07,0.13,53.6,68.2,82.8,42.7,4.57,29.57
2011-08,0.00,56.1,72.4,88.6,43.1,5.50,38.04
2011-09,0.03,49.9,66.0,82.2,38.8,4.33,31.51
2011-10,0.41,39.9,51.0,62.1,37.1,1.06,11.44
2011-11,0.20,25.0,36.0,47.0,23.7,0.70,6.38
2011-12,0.19,21.2,28.9,36.6,20.7,0.35,3.17
2012-01,0.47,19.4,28.2,37.1,19.4,0.42,3.28
2012-02,0.65,28.1,36.6,45.1,26.4,0.53,4.82
2012-03,0.89,31.1,42.3,53.4,26.9,0.92,8.99
2012-04,0.88,37.8,50.7,63.5,32.0,1.34,14.40
2012-05,0.12,44.1,57.6,71.1,30.2,3.68,21.38
2012-06,1.66,50.7,63.1,75.4,41.0,3.10,22.34
2012-07,1.00,59.1,73.9,88.7,48.8,4.98,36.12
2012-08,0.00,57.3,73.6,89.9,43.5,6.59,40.47
2012-09,0.00,48.4,64.3,80.2,38.6,3.78,28.07
2012-10,1.09,38.6,50.4,62.1,34.0,1.50,12.91
2012-11,1.29,33.4,39.9,46.4,33.1,0.42,3.98
2012-12,2.45,28.6,34.1,39.5,27.9,0.30,2.66
2013-01,0.32,22.4,27.1,31.8,20.6,0.42,1.97
2013-02,0.05,27.1,36.9,46.6,26.2,0.50,5.41
2013-03,0.82,32.0,43.4,54.7,28.8,0.85,9.07
2013-04,0.40,37.5,50.7,63.9,30.3,1.76,15.20
2013-05,0.83,46.4,59.9,73.5,36.6,3.20,22.67
2013-06,1.79,52.9,65.4,77.9,44.0,3.14,23.91
2013-07,0.04,61.1,76.8,92.5,44.2,7.80,44.68
2013-08,0.56,59.2,73.4,87.7,49.9,4.24,33.99
2013-09,0.89,52.5,65.8,79.1,46.8,2.61,25.38
2013-10,0.09,35.4,48.9,62.5,33.2,1.01,12.64
2013-11,0.57,28.1,37.4,46.6,26.7,0.56,5.34
2013-12,0.07,17.2,25.0,32.8,15.7,0.38,2.73
2014-01,0.43,25.7,31.9,38.1,24.8,0.40,2.98
2014-02,0.71,22.4,29.9,37.4,19.5,0.51,3.93
2014-03,0.89,31.8,43.4,54.9,27.2,1.11,9.77
2014-04,0.69,38.2,50.9,63.6,29.0,1.87,15.08
2014-05,0.20,46.7,61.1,75.5,35.9,3.44,24.29
2014-06,0.28,54.0,67.1,80.2,40.1,5.11,28.19
2014-07,0.07,62.2,77.5,92.9,46.0,8.60,44.97
2014-08,0.64,60.8,75.3,89.7,48.9,5.65,38.30
2014-09,0.29,50.7,65.1,79.6,41.0,3.66,26.30
2014-10,0.98,43.9,55.1,66.4,41.2,1.33,13.46
2014-11,0.94,27.9,37.1,46.3,26.3,0.53,5.31
2014-12,1.08,28.4,34.7,41.0,26.9,0.38,3.16
2015-01,0.94,27.3,32.1,36.8,27.1,0.18,1.78
2015-02,0.72,32.8,41.8,50.9,32.0,0.43,5.84
2015-03,0.97,34.9,47.6,60.4,32.6,0.87,11.19
2015-04,0.41,36.5,50.2,63.8,29.0,1.79,15.50
2015-05,0.96,49.4,63.0,76.7,39.6,2.71,24.02
2015-06,0.02,59.4,74.3,89.3,43.6,7.72,39.81
2015-07,0.00,62.2,77.0,91.9,45.6,8.49,42.98
2015-08,0.05,58.6,73.7,88.9,45.2,6.38,38.01
2015-09,0.19,47.1,61.4,75.8,40.1,2.59,22.50
2015-10,0.26,43.4,56.4,69.3,40.2,1.46,15.95
2015-11,0.54,28.1,37.8,47.5,27.6,0.55,5.94
2015-12,2.79,24.8,30.7,36.7,26.0,0.15,2.02
2016-01,1.87,25.7,30.8,35.9,26.5,0.12,1.59
2016-02,0.47,30.9,40.1,49.2,31.0,0.34,5.57
2016-03,1.71,33.9,45.0,56.1,31.5,0.72,9.37
2016-04,0.45,42.5,56.7,70.9,36.6,1.90,19.07
2016-05,0.42,48.4,61.6,74.8,39.3,2.61,22.06
2016-06,0.56,52.1,66.8,81.6,41.0,4.14,30.62
2016-07,0.32,57.8,71.7,85.6,45.6,5.28,33.23
2016-08,0.00,56.5,72.3,88.0,43.0,5.65,37.31
2016-09,0.03,46.8,61.5,76.2,39.1,2.63,22.89
2016-10,2.41,41.7,50.8,59.9,40.2,0.76,8.87
2016-11,0.70,37.4,45.6,53.8,36.6,0.49,6.22
2016-12,0.50,15.7,23.8,31.8,15.7,0.32,2.63
2017-01,0.87,15.2,20.6,26.1,14.5,0.29,1.27
2017-02,1.85,19.8,27.5,35.2,20.0,0.27,2.35
2017-03,1.24,33.5,42.7,51.9,31.0,0.60,7.05
2017-04,1.30,37.2,48.9,60.7,32.2,1.17,12.08
2017-05,0.48,45.2,59.4,73.6,38.7,2.17,22.16
2017-06,0.18,52.4,66.6,80.8,41.2,4.47,28.79
2017-07,0.00,58.7,75.1,91.5,42.8,7.01,42.99
2017-08,0.05,58.7,75.1,91.4,44.2,6.64,42.56
2017-09,0.11,49.7,64.1,78.5,40.7,3.57,26.62
2017-10,0.86,35.9,48.9,61.8,31.4,1.28,12.70
2017-11,1.57,31.1,38.9,46.7,29.4,0.43,4.79
2017-12,0.66,24.1,28.9,33.6,22.4,0.42,2.03
2018-01,1.64,29.7,35.1,40.6,28.4,0.40,2.84
2018-02,0.39,25.2,35.1,45.0,22.0,0.64,6.14
2018-03,0.56,30.6,42.5,54.5,28.3,0.58,9.30
2018-04,1.21,38.9,50.4,61.9,31.7,1.42,13.61
2018-05,0.87,51.3,65.1,78.9,43.0,2.55,25.48
2018-06,0.16,51.7,65.7,79.6,40.2,3.68,27.27
2018-07,0.00,59.3,75.2,91.1,42.2,7.43,43.29
2018-08,0.00,56.9,72.5,88.2,44.3,5.39,37.80
2018-09,0.00,46.4,61.3,76.2,37.4,3.05,24.00
2018-10,1.09,36.7,49.6,62.5,34.9,0.88,12.31
2018-11,0.71,30.0,38.5,46.9,29.9,0.46,5.07
2018-12,1.26,28.4,34.0,39.6,27.9,0.25,2.68
2019-01,0.94,27.6,33.6,39.5,27.3,0.22,2.73
2019-02,0.89,16.9,23.5,30.1,16.3,0.27,2.09
2019-03,0.53,23.5,34.5,45.5,24.3,0.29,6.13
2019-04,0.93,40.9,52.3,63.7,34.4,1.58,13.94
2019-05,0.79,48.6,62.0,75.4,39.0,2.95,23.10
2019-06,0.38,53.6,67.7,81.9,41.3,4.76,30.38
2019-07,0.14,57.8,71.9,86.0,45.6,5.20,33.74
2019-08,0.22,59.1,73.8,88.5,48.1,5.48,36.45
2019-09,0.25,50.6,63.0,75.4,46.2,2.21,21.90
2019-10,0.57,33.3,45.5,57.6,29.8,0.94,10.96
2019-11,0.17,27.7,37.4,47.1,27.3,0.46,5.63
2019-12,0.84,27.7,32.2,36.7,28.1,0.27,1.97
2020-01,1.54,27.3,34.3,41.3,27.5,0.44,3.34
2020-02,0.24,27.3,38.1,49.0,26.2,0.54,6.99
2020-03,0.49,30.5,42.6,54.8,25.8,1.09,10.60
2020-04,0.09,36.7,50.9,65.1,28.2,1.91,16.90
2020-05,0.53,46.5,60.0,73.5,38.0,2.77,21.72
2020-06,0.66,53.5,66.4,79.3,43.1,4.13,26.41
2020-07,0.00,57.7,73.0,88.3,43.6,6.30,38.30
2020-08,0.00,57.4,73.2,88.9,43.8,6.18,38.65
2020-09,0.22,50.2,65.1,79.9,43.4,3.08,26.47
2020-10,0.83,39.6,52.1,64.7,35.8,1.40,15.30
2020-11,1.02,29.0,38.6,48.1,30.1,0.36,5.58
2020-12,1.01,27.5,33.2,38.8,27.9,0.27,2.61
2021-01,1.14,29.5,35.8,42.1,30.6,0.34,3.20
2021-02,0.43,25.3,33.3,41.3,23.1,0.74,5.05
2021-03,0.02,31.0,44.3,57.6,27.7,1.14,11.38
2021-04,0.08,35.6,51.2,66.9,26.1,2.43,19.02
2021-05,0.21,44.8,60.0,75.1,34.9,3.29,24.79
2021-06,0.19,58.5,73.3,88.1,44.2,7.04,40.39
2021-07,0.00,61.5,78.2,94.9,47.8,7.09,47.45
2021-08,0.02,57.9,73.1,88.3,48.3,4.94,36.58
2021-09,0.74,48.0,62.5,76.9,42.7,2.45,23.63
2021-10,0.69,37.8,50.4,62.9,37.2,0.97,12.40
2021-11,1.47,33.2,41.5,49.7,34.4,0.40,5.65
2021-12,0.59,23.6,30.3,36.9,22.7,0.51,3.66
