PRISM Time Series Data
Location:  Lat: 47.8690   Lon: -120.6189   Elev: 4688ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1895-01 - 2021-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2022-Nov-18
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
1998-01,10.40,18.9,24.0,29.1,19.3,0.11,1.28
1998-02,4.04,23.9,29.7,35.5,25.4,0.03,1.85
1998-03,3.07,24.8,33.1,41.4,23.3,0.28,4.17
1998-04,1.19,28.0,38.9,49.7,25.7,0.99,7.28
1998-05,2.99,37.3,46.9,56.6,34.9,0.85,8.95
1998-06,2.08,41.4,51.9,62.4,39.0,0.91,10.22
1998-07,0.77,51.3,63.3,75.4,44.4,3.93,20.06
1998-08,0.08,48.4,61.0,73.6,40.7,3.74,20.00
1998-09,0.06,46.4,59.0,71.5,35.2,4.81,20.07
1998-10,0.85,34.0,42.0,50.1,28.1,1.50,6.93
1998-11,10.29,26.8,31.0,35.2,26.6,0.17,1.53
1998-12,11.64,16.8,21.9,27.1,16.2,0.21,1.12
1999-01,8.80,23.2,28.0,32.8,21.1,0.41,2.05
1999-02,9.17,20.0,25.3,30.5,18.1,0.32,1.97
1999-03,3.74,22.6,30.4,38.1,19.3,0.55,4.14
1999-04,0.58,25.4,36.1,46.7,18.2,1.48,7.44
1999-05,1.17,29.8,40.8,51.7,24.5,1.18,8.84
1999-06,0.47,37.3,47.6,57.8,33.4,1.16,9.66
1999-07,0.26,43.2,54.9,66.7,36.4,2.46,15.62
1999-08,1.08,49.8,60.8,71.8,43.0,2.48,17.10
1999-09,0.43,40.6,51.9,63.3,30.9,3.28,14.44
1999-10,3.35,33.9,41.6,49.3,24.0,2.06,7.33
1999-11,10.34,27.9,33.0,38.0,26.4,0.39,2.29
1999-12,7.48,24.1,29.2,34.4,22.9,0.38,1.95
2000-01,7.54,17.1,22.5,28.0,16.9,0.13,1.47
2000-02,4.89,20.7,27.5,34.2,20.4,0.15,2.28
2000-03,4.09,21.9,30.4,38.9,19.9,0.37,3.96
2000-04,0.67,29.2,40.4,51.6,23.4,1.16,8.45
2000-05,1.36,32.5,43.1,53.6,26.6,1.04,9.05
2000-06,0.99,40.3,51.0,61.7,33.3,2.11,12.82
2000-07,0.42,44.3,56.6,68.8,36.2,2.63,17.41
2000-08,0.00,45.9,58.2,70.5,35.7,2.97,18.76
2000-09,1.44,40.5,50.4,60.3,32.4,2.02,11.70
2000-10,1.88,33.6,41.4,49.2,25.5,1.53,6.78
2000-11,3.47,21.4,27.4,33.4,19.3,0.39,2.49
2000-12,4.51,17.9,23.6,29.2,17.0,0.31,1.83
2001-01,2.38,21.1,26.4,31.7,20.5,0.26,1.88
2001-02,2.38,18.6,26.0,33.4,17.2,0.30,2.92
2001-03,3.07,24.9,33.2,41.6,20.2,0.75,5.23
2001-04,1.56,26.6,36.5,46.3,22.0,0.91,7.04
2001-05,1.29,33.8,45.8,57.9,25.9,1.97,12.41
2001-06,1.38,37.6,48.1,58.6,31.1,1.62,11.11
2001-07,0.29,45.2,57.4,69.5,35.6,2.48,17.54
2001-08,1.16,48.8,61.0,73.2,38.2,3.61,20.85
2001-09,0.40,43.9,55.2,66.5,34.1,3.08,16.60
2001-10,4.35,31.0,38.6,46.3,24.4,1.33,6.56
2001-11,6.86,27.3,32.0,36.7,26.2,0.29,2.36
2001-12,9.07,18.6,23.5,28.4,21.5,0.02,1.00
2002-01,7.06,19.3,24.1,28.9,20.7,0.11,1.33
2002-02,4.78,19.6,26.8,34.0,18.8,0.29,2.64
2002-03,5.39,19.4,27.1,34.8,19.2,0.35,3.11
2002-04,2.62,26.1,36.4,46.6,24.0,0.47,6.32
2002-05,1.04,31.4,41.9,52.3,26.0,1.02,8.73
2002-06,0.84,41.4,53.0,64.7,33.4,2.36,15.49
2002-07,0.40,47.5,59.9,72.3,35.2,4.01,21.06
2002-08,0.29,46.4,58.7,71.0,36.8,2.82,19.47
2002-09,0.27,41.8,53.0,64.2,32.4,2.84,14.95
2002-10,0.14,33.5,42.8,52.0,23.7,2.16,8.96
2002-11,3.19,29.8,35.7,41.6,24.6,0.85,3.86
2002-12,7.44,23.7,27.9,32.0,25.0,0.03,1.33
2003-01,9.78,24.7,30.2,35.7,24.3,0.20,2.25
2003-02,2.30,22.6,30.6,38.7,17.6,0.78,4.37
2003-03,7.37,24.8,32.1,39.5,22.6,0.46,3.72
2003-04,2.41,28.4,37.0,45.7,24.4,0.59,5.62
2003-05,0.42,33.4,43.7,54.0,27.3,1.17,9.27
2003-06,0.19,42.5,54.9,67.4,33.1,2.96,17.21
2003-07,0.02,48.8,62.3,75.7,34.5,4.91,25.38
2003-08,0.07,48.8,62.0,75.1,35.9,3.87,23.39
2003-09,0.14,44.4,55.9,67.3,32.9,3.87,18.35
2003-10,7.45,37.6,45.8,54.0,29.4,2.55,9.58
2003-11,9.40,20.9,26.7,32.5,17.7,0.51,2.48
2003-12,4.40,19.9,24.8,29.6,20.2,0.37,1.50
2004-01,4.85,19.1,24.3,29.5,19.0,0.21,1.67
2004-02,2.26,22.6,29.1,35.6,20.6,0.39,2.99
2004-03,2.60,26.7,35.2,43.7,20.3,1.17,5.99
2004-04,0.62,31.2,42.8,54.3,21.9,1.88,10.64
2004-05,1.54,36.2,46.0,55.8,30.2,1.60,9.55
2004-06,0.73,43.3,55.2,67.1,33.0,3.24,17.65
2004-07,0.29,49.5,62.1,74.6,38.6,4.15,22.57
2004-08,1.47,51.6,62.9,74.2,42.3,3.68,21.62
2004-09,1.95,41.1,50.7,60.3,35.4,1.68,11.56
2004-10,2.64,35.8,43.9,51.9,30.9,1.43,8.13
2004-11,3.22,27.5,33.9,40.2,25.0,0.46,3.63
2004-12,5.28,24.7,29.3,34.0,24.1,0.21,1.89
2005-01,5.29,20.9,26.4,31.9,19.8,0.23,1.85
2005-02,0.87,23.4,32.2,41.0,14.4,1.36,5.54
2005-03,4.17,28.4,36.5,44.6,21.1,1.03,6.32
2005-04,1.78,29.9,40.1,50.3,23.8,1.07,8.81
2005-05,3.68,38.8,49.2,59.5,32.2,1.67,11.30
2005-06,0.76,39.1,49.6,60.1,34.5,1.26,11.28
2005-07,0.58,46.3,58.7,71.2,36.3,2.99,19.33
2005-08,0.12,48.7,61.9,75.1,34.0,3.99,23.56
2005-09,1.17,39.7,50.8,62.0,31.2,1.99,13.07
2005-10,2.08,35.3,42.3,49.4,32.4,0.67,5.47
2005-11,5.63,25.5,30.7,36.0,22.9,0.53,2.59
2005-12,5.67,20.3,25.7,31.0,17.7,0.33,1.94
2006-01,11.21,24.3,28.4,32.6,24.2,0.13,1.26
2006-02,3.88,18.2,25.6,32.9,11.5,0.70,3.43
2006-03,3.66,22.9,31.1,39.2,19.5,0.43,4.29
2006-04,1.93,28.9,38.5,48.0,24.1,0.89,6.93
2006-05,1.80,35.5,46.1,56.6,26.7,2.19,11.34
2006-06,1.98,42.8,53.5,64.2,36.9,2.13,13.39
2006-07,0.34,50.3,63.1,75.8,38.3,4.92,23.35
2006-08,0.00,47.9,60.7,73.6,34.8,4.06,22.07
2006-09,0.78,44.9,55.7,66.5,32.9,3.98,17.69
2006-10,0.80,35.3,44.0,52.8,26.6,2.16,9.04
2006-11,18.03,23.7,28.4,33.1,21.5,0.26,1.99
2006-12,10.06,20.5,25.7,31.0,18.8,0.39,1.75
2007-01,5.92,18.8,25.0,31.3,14.0,0.61,2.64
2007-02,2.87,24.4,30.7,36.9,21.0,0.43,3.04
2007-03,4.06,26.4,34.1,41.9,23.5,0.63,4.46
2007-04,0.86,28.6,37.5,46.4,21.8,0.97,6.47
2007-05,1.52,34.8,46.3,57.8,26.2,1.95,11.44
2007-06,0.60,40.8,50.8,60.8,31.7,2.40,12.88
2007-07,0.44,50.5,62.8,75.1,38.5,3.82,21.77
2007-08,0.34,46.7,58.2,69.8,36.7,2.97,18.08
2007-09,0.13,42.1,52.8,63.5,30.7,3.08,15.05
2007-10,3.07,32.0,39.0,46.1,28.2,0.84,4.76
2007-11,3.87,25.5,31.1,36.7,19.4,0.81,3.55
2007-12,12.67,19.0,23.5,28.1,17.9,0.23,1.40
2008-01,5.67,16.3,22.2,28.1,13.1,0.33,1.94
2008-02,4.62,23.9,30.3,36.6,19.0,0.58,3.52
2008-03,1.66,22.6,30.3,38.0,16.2,0.71,4.39
2008-04,0.98,24.1,33.4,42.8,17.4,1.08,5.88
2008-05,1.44,36.4,46.7,57.0,29.9,1.63,10.37
2008-06,0.59,38.8,49.3,59.8,31.7,1.88,12.64
2008-07,0.46,47.7,59.8,71.8,36.6,3.27,19.00
2008-08,0.94,47.8,58.8,69.8,38.3,3.27,18.25
2008-09,0.21,43.5,54.3,65.1,29.9,4.04,16.08
2008-10,2.11,35.0,42.0,49.1,25.3,2.00,7.20
2008-11,8.19,29.8,35.0,40.2,26.4,0.55,3.24
2008-12,5.89,15.4,21.0,26.6,13.4,0.38,1.86
2009-01,9.93,22.2,28.3,34.4,16.0,1.04,3.46
2009-02,1.10,21.9,28.1,34.4,17.7,0.39,2.99
2009-03,4.82,20.0,27.5,35.1,16.8,0.40,3.22
2009-04,2.28,28.2,37.3,46.4,20.2,1.43,7.13
2009-05,2.61,34.9,45.2,55.5,27.0,1.88,10.55
2009-06,0.39,43.3,53.7,64.2,33.4,2.62,13.86
2009-07,0.74,50.4,62.2,74.1,37.9,3.57,22.34
2009-08,0.12,49.8,61.1,72.4,37.7,3.56,20.43
2009-09,1.29,45.3,55.8,66.3,34.5,3.03,15.79
2009-10,4.90,31.0,37.8,44.6,25.8,0.79,4.78
2009-11,7.34,26.8,31.4,36.1,25.1,0.28,2.14
2009-12,2.45,17.0,22.3,27.5,13.1,0.38,1.84
2010-01,6.21,25.1,29.2,33.3,25.9,0.08,1.18
2010-02,3.36,26.2,32.1,37.9,23.8,0.34,2.80
2010-03,2.24,26.3,34.5,42.6,20.4,0.77,5.20
2010-04,3.14,28.6,37.0,45.5,23.9,0.62,5.97
2010-05,3.48,32.9,41.8,50.8,29.4,0.66,7.12
2010-06,2.02,39.1,48.8,58.4,35.5,1.36,9.08
2010-07,0.10,48.0,59.8,71.5,35.6,4.39,20.29
2010-08,1.27,48.0,58.9,69.7,38.7,3.60,16.75
2010-09,2.60,42.8,50.9,59.0,38.9,1.26,8.10
2010-10,3.28,36.7,44.9,53.0,29.6,1.79,8.29
2010-11,5.89,23.6,29.0,34.5,20.5,0.47,2.64
2010-12,10.16,21.2,25.4,29.6,20.0,0.21,1.30
2011-01,7.66,22.2,27.7,33.2,18.7,0.55,2.58
2011-02,5.02,18.3,25.1,31.9,13.5,0.56,2.99
2011-03,10.85,23.6,29.9,36.1,22.1,0.26,2.62
2011-04,3.54,24.0,33.0,42.1,18.9,0.63,5.24
2011-05,3.19,32.1,41.8,51.4,28.0,0.88,7.35
2011-06,1.03,38.8,48.9,59.0,34.1,1.64,9.93
2011-07,0.60,43.5,54.1,64.8,37.3,2.31,12.95
2011-08,0.00,49.0,60.4,71.9,36.0,4.04,20.04
2011-09,0.70,47.4,57.6,67.9,30.6,5.55,18.84
2011-10,3.69,34.3,41.0,47.7,29.1,1.12,5.33
2011-11,9.48,22.1,27.9,33.7,17.9,0.54,2.94
2011-12,4.90,22.4,28.8,35.3,16.9,0.74,3.43
2012-01,9.33,19.6,25.1,30.6,14.4,0.52,2.56
2012-02,4.73,22.6,28.3,33.9,17.1,0.54,3.01
2012-03,8.90,22.5,29.2,36.0,18.0,0.57,3.65
2012-04,2.36,29.1,38.5,47.9,21.8,1.08,7.32
2012-05,0.89,34.1,43.8,53.5,22.7,2.30,10.19
2012-06,2.20,38.3,47.3,56.4,34.3,1.15,8.60
2012-07,1.63,48.6,60.2,71.9,40.2,2.28,17.36
2012-08,0.05,51.0,62.7,74.5,37.9,4.07,21.95
2012-09,0.08,47.0,57.7,68.3,31.9,4.21,17.81
2012-10,7.95,35.3,42.5,49.7,27.9,1.57,6.94
2012-11,9.44,27.0,31.6,36.3,26.1,0.17,2.10
2012-12,9.87,21.0,24.9,28.8,21.2,0.15,0.99
2013-01,3.42,20.2,26.0,31.8,15.0,1.02,3.28
2013-02,2.15,24.7,29.9,35.0,19.9,0.63,2.84
2013-03,3.43,24.9,32.6,40.3,20.5,0.63,4.51
2013-04,2.79,29.8,38.0,46.1,23.5,0.98,6.37
2013-05,2.20,37.8,47.4,56.9,29.5,2.11,10.85
2013-06,0.64,41.8,51.2,60.6,37.0,1.41,10.37
2013-07,0.13,51.2,62.9,74.7,35.7,5.24,22.64
2013-08,2.32,50.9,61.1,71.3,43.8,2.52,16.87
2013-09,5.18,46.1,54.4,62.8,40.8,2.16,11.89
2013-10,1.61,35.3,43.2,51.1,27.6,1.88,7.29
2013-11,4.23,26.3,31.5,36.8,19.8,0.92,3.24
2013-12,2.83,19.5,24.9,30.4,15.3,0.55,2.21
2014-01,5.29,25.3,31.1,36.8,19.2,1.17,3.61
2014-02,11.92,15.9,20.9,25.8,12.7,0.41,1.65
2014-03,9.15,25.6,32.9,40.2,19.5,0.88,4.47
2014-04,1.80,29.9,38.7,47.4,19.9,1.48,7.19
2014-05,0.47,38.3,47.6,57.0,28.5,2.37,10.80
2014-06,0.64,41.6,51.7,61.8,34.3,2.69,13.61
2014-07,0.59,53.4,64.0,74.6,38.6,5.71,22.62
2014-08,1.98,52.9,63.0,73.1,42.2,4.15,19.40
2014-09,1.21,45.5,54.9,64.3,34.6,3.21,13.79
2014-10,6.93,39.8,45.4,51.1,34.3,1.39,5.82
2014-11,11.53,25.3,30.9,36.5,19.5,1.10,3.88
2014-12,7.12,22.7,27.1,31.4,20.7,0.65,2.28
2015-01,5.80,25.5,31.3,37.0,21.8,1.15,3.63
2015-02,4.47,28.7,34.9,41.0,23.4,1.53,4.36
2015-03,3.17,31.0,38.9,46.9,22.8,1.41,6.26
2015-04,1.07,29.4,38.8,48.3,22.0,1.37,7.58
2015-05,1.09,40.5,50.5,60.6,32.5,1.66,11.71
2015-06,0.20,49.1,60.6,72.1,35.7,4.55,20.52
2015-07,0.26,52.5,63.5,74.5,39.4,4.46,22.06
2015-08,0.83,52.0,62.8,73.7,37.4,4.77,21.87
2015-09,1.01,42.0,50.8,59.6,33.6,2.31,11.03
2015-10,4.08,40.9,48.1,55.3,32.7,1.97,8.57
2015-11,13.06,25.6,31.3,37.0,21.3,0.57,2.81
2015-12,13.85,20.7,24.8,28.9,20.9,0.13,1.07
2016-01,7.95,21.4,26.3,31.3,21.0,0.18,1.34
2016-02,5.30,26.8,32.6,38.4,23.3,0.48,3.28
2016-03,6.89,26.6,33.5,40.4,23.0,0.41,3.62
2016-04,1.07,36.2,46.2,56.1,27.7,2.08,10.17
2016-05,0.82,39.1,48.7,58.3,32.8,1.57,11.75
2016-06,0.82,43.3,53.4,63.6,35.3,2.50,16.24
2016-07,0.78,48.1,57.8,67.6,41.0,1.85,14.94
2016-08,0.32,50.6,61.9,73.1,39.5,3.67,20.11
2016-09,0.87,42.4,51.7,61.0,34.9,2.13,11.41
2016-10,10.56,34.4,39.8,45.2,32.0,0.47,3.81
2016-11,6.41,31.6,35.9,40.2,30.3,0.22,2.28
2016-12,6.62,14.7,19.8,24.9,12.2,0.27,1.51
2017-01,3.57,13.9,20.0,26.2,10.8,0.32,1.73
2017-02,7.63,18.3,24.3,30.3,13.7,0.42,2.26
2017-03,9.06,24.7,30.6,36.6,22.3,0.27,2.63
2017-04,3.07,28.4,36.3,44.2,23.7,0.64,5.14
2017-05,1.50,36.6,47.1,57.6,31.9,1.64,10.67
2017-06,0.70,42.4,52.6,62.8,34.3,2.87,12.83
2017-07,0.00,50.6,62.7,74.8,37.1,4.38,21.84
2017-08,0.03,54.5,66.2,78.0,38.0,6.22,25.52
2017-09,0.39,46.8,56.3,65.9,36.1,3.94,15.84
2017-10,6.63,33.2,41.1,48.9,25.6,1.34,6.73
2017-11,9.96,26.2,30.4,34.6,23.9,0.22,1.79
2017-12,5.52,20.6,25.4,30.2,16.6,0.50,1.96
2018-01,8.73,24.3,28.4,32.5,24.6,0.04,1.22
2018-02,5.40,18.8,25.1,31.3,13.8,0.66,2.77
2018-03,3.64,23.5,30.8,38.2,20.7,0.56,3.59
2018-04,4.02,29.8,38.1,46.4,23.4,1.10,6.45
2018-05,1.17,41.7,52.4,63.0,35.2,1.98,12.68
2018-06,0.72,40.8,51.0,61.2,35.0,1.71,11.24
2018-07,0.04,50.9,62.6,74.2,38.1,4.53,21.54
2018-08,0.05,52.3,62.8,73.4,39.2,4.72,20.96
2018-09,0.43,42.2,51.8,61.3,33.8,2.30,12.18
2018-10,3.12,36.2,43.8,51.4,27.5,1.89,7.52
2018-11,6.06,28.3,33.9,39.5,24.1,0.64,3.38
2018-12,9.31,20.6,25.5,30.4,20.0,0.20,1.40
2019-01,5.79,22.9,28.8,34.6,20.6,0.39,2.41
2019-02,3.58,12.7,19.4,26.1,10.1,0.35,1.86
2019-03,0.85,22.9,31.5,40.2,14.3,1.22,5.58
2019-04,2.10,30.4,39.0,47.5,24.5,1.02,6.48
2019-05,2.39,39.8,49.7,59.6,33.4,1.94,11.40
2019-06,1.09,42.1,52.7,63.3,36.3,2.09,12.44
2019-07,0.69,47.2,57.3,67.4,41.0,2.37,14.06
2019-08,0.70,51.5,62.1,72.8,42.4,3.23,18.26
2019-09,2.12,43.9,51.6,59.3,40.8,1.20,9.41
2019-10,3.17,29.0,36.5,44.0,23.4,1.06,5.01
2019-11,2.16,28.4,34.7,40.9,22.8,1.07,4.24
2019-12,6.48,22.3,26.6,30.9,22.6,0.17,1.28
2020-01,13.02,20.8,25.8,30.9,22.0,0.17,1.34
2020-02,6.48,21.9,28.9,35.9,19.3,0.58,3.17
2020-03,2.02,22.9,30.9,38.8,17.0,0.93,4.63
2020-04,1.02,29.8,39.4,49.0,21.2,1.46,8.00
2020-05,2.15,36.8,46.6,56.4,31.8,1.64,9.43
2020-06,1.55,40.7,50.2,59.8,36.7,1.58,10.04
2020-07,0.00,48.0,58.7,69.4,38.5,3.50,17.29
2020-08,0.04,49.7,61.3,72.8,37.9,3.96,20.36
2020-09,3.12,48.4,57.7,67.0,38.5,3.78,15.02
2020-10,6.06,36.0,43.5,51.1,31.5,1.58,7.22
2020-11,8.51,26.1,31.5,36.9,23.7,0.53,2.86
2020-12,6.78,22.1,27.5,32.8,21.8,0.26,1.98
2021-01,9.34,22.5,27.1,31.6,23.3,0.29,1.66
2021-02,8.74,17.8,22.6,27.3,18.0,0.30,1.49
2021-03,2.73,24.7,32.8,40.9,21.5,0.76,4.25
2021-04,0.72,31.0,39.3,47.7,21.4,1.79,7.82
2021-05,0.47,36.0,44.8,53.5,29.8,1.71,8.84
2021-06,0.75,48.3,57.5,66.7,38.7,4.06,17.01
2021-07,0.04,54.3,65.0,75.7,39.9,4.96,22.49
2021-08,0.65,51.0,60.7,70.5,39.9,4.25,18.61
2021-09,2.39,43.0,51.5,60.0,34.0,2.93,12.12
2021-10,6.23,34.4,40.8,47.2,30.0,1.09,4.67
2021-11,11.78,28.4,33.6,38.9,28.0,0.33,2.62
2021-12,9.58,17.2,22.2,27.2,18.2,0.30,1.36
